421,11,433,11,451,11,471,11,492,11,509,11,527,11,526,24
16,14,170,14,170,28,16,28,16,28,16,28,16,28,16,28
415,27,527,27,527,41,415,41,415,41,415,41,415,41,415,41
16,30,167,30,167,46,16,46,16,46,16,46,16,46,16,46
385,44,405,44,433,45,457,44,477,44,506,43,526,43,526,54
11,50,31,50,65,51,86,50,113,50,147,50,164,50,165,64
214,56,333,56,333,76,214,76,214,76,214,76,214,76,214,76
17,84,139,83,140,98,17,100,17,100,17,100,17,100,17,100
296,84,473,84,473,98,296,98,296,98,296,98,296,98,296,98
17,107,133,107,133,122,17,122,17,122,17,122,17,122,17,122
135,128,161,128,199,128,247,130,279,129,313,128,339,127,339,142
13,131,19,130,27,130,35,129,45,130,50,129,57,129,57,142
69,150,95,150,178,148,289,150,343,150,440,150,466,150,466,164
15,168,41,167,76,165,127,166,167,166,194,166,221,165,221,180
17,196,113,197,113,216,17,214,17,214,17,214,17,214,17,214
20,217,46,218,87,220,135,220,157,218,196,218,222,216,222,230
464,218,505,218,505,232,464,232,464,232,464,232,464,232,464,232
49,236,63,235,91,237,115,235,143,235,168,236,190,237,191,249
19,253,45,253,80,253,122,252,164,252,192,252,218,252,218,267
464,253,505,253,505,266,464,266,464,266,464,266,464,266,464,266
50,269,65,270,103,270,119,270,147,270,171,270,193,271,193,284
37,288,59,288,98,287,147,289,205,287,250,288,273,288,273,300
461,287,467,287,474,287,484,287,493,287,500,288,506,289,504,301
53,309,75,307,115,305,169,305,199,305,240,305,263,306,263,318
16,322,142,322,142,336,16,336,16,336,16,336,16,336,16,336
462,322,505,322,505,336,462,336,462,336,462,336,462,336,462,336
68,341,91,340,115,339,163,339,197,339,248,341,271,341,270,354
22,355,45,356,81,358,124,356,178,355,204,355,227,355,226,368
461,357,467,357,475,356,484,357,493,357,501,357,507,358,505,370
49,377,75,375,104,375,135,373,166,373,206,372,226,372,226,386
22,389,45,391,87,392,136,393,190,390,238,391,261,390,261,404
459,391,466,391,474,391,484,391,490,391,499,392,506,392,504,405
68,410,91,409,115,409,169,409,199,409,240,409,263,410,263,422
11,602,18,601,27,602,38,600,49,603,57,602,66,603,64,616
353,602,370,602,400,600,436,602,468,600,489,600,512,599,512,613
17,623,24,623,40,623,53,623,71,625,83,624,95,624,94,637
371,625,386,625,415,625,431,625,455,625,476,625,498,625,499,637
354,736,369,735,385,734,404,734,426,734,440,735,460,737,459,748
17,750,37,751,67,752,108,754,137,752,173,752,193,750,192,761
