418,6,522,6,522,20,418,20,418,20,418,20,418,20,418,20
12,9,166,9,166,22,12,22,12,22,12,22,12,22,12,22
412,22,524,22,524,36,412,36,412,36,412,36,412,36,412,36
12,25,163,25,163,41,12,41,12,41,12,41,12,41,12,41
379,38,402,38,427,38,453,38,476,38,505,38,528,38,528,52
10,46,161,44,161,58,10,60,10,60,10,60,10,60,10,60
210,50,329,50,329,70,210,70,210,70,210,70,210,70,210,70
13,84,26,83,48,81,75,80,96,81,122,82,142,84,142,95
292,78,468,78,468,93,292,93,292,93,292,93,292,93,292,93
13,102,24,102,53,102,68,102,88,102,115,102,129,103,130,117
182,126,209,125,262,124,298,124,347,123,400,123,426,123,426,137
12,125,52,125,52,138,12,138,12,138,12,138,12,138,12,138
38,144,61,145,157,145,255,145,359,146,438,145,461,144,461,157
76,162,99,162,175,160,263,161,341,161,456,161,479,161,479,173
10,179,25,178,53,175,76,176,109,177,126,177,149,178,149,191
13,206,109,208,109,225,13,223,13,223,13,223,13,223,13,223
21,227,41,228,64,229,103,229,132,229,173,228,193,228,192,239
457,227,463,227,470,227,480,227,487,227,498,228,505,228,503,241
48,247,71,246,114,245,163,245,199,245,241,246,264,246,264,260
15,262,41,262,100,263,148,262,204,262,260,262,286,262,286,276
458,262,502,262,502,276,458,276,458,276,458,276,458,276,458,276
52,283,71,282,112,280,163,280,197,280,241,282,261,283,261,294
12,297,358,297,358,312,12,312,12,312,12,312,12,312,12,312
457,297,463,297,471,297,482,297,487,297,498,297,504,298,503,310
62,312,91,312,135,312,181,312,219,313,264,313,293,314,293,331
21,330,41,332,70,334,107,333,145,331,188,332,208,330,207,342
457,331,463,331,470,331,480,331,487,331,498,332,504,332,503,345
46,351,69,350,112,349,164,348,197,349,241,349,264,350,264,362
20,365,46,365,117,366,202,366,265,368,342,366,368,366,368,380
458,366,502,366,502,380,458,380,458,380,458,380,458,380,458,380
64,384,90,383,135,382,181,382,225,383,265,382,291,383,291,397
18,401,41,401,106,401,134,401,184,402,234,400,257,400,257,412
457,401,464,401,471,401,479,401,487,401,497,401,504,402,503,414
65,416,91,416,134,416,182,416,243,417,284,417,310,417,310,432
9,597,61,597,61,610,9,610,9,610,9,610,9,610,9,610
351,597,507,597,507,612,351,612,351,612,351,612,351,612,351,612
11,621,26,619,34,619,48,618,66,620,80,620,92,620,92,633
370,620,494,620,494,633,370,633,370,633,370,633,370,633,370,633
376,730,385,730,403,730,411,730,426,730,442,729,449,729,449,741
12,746,31,747,63,748,103,748,133,748,168,748,187,747,187,758
