420,8,524,8,524,21,420,21,420,21,420,21,420,21,420,21
12,12,168,12,168,25,12,25,12,25,12,25,12,25,12,25
413,23,525,23,525,37,413,37,413,37,413,37,413,37,413,37
13,28,165,28,165,44,13,44,13,44,13,44,13,44,13,44
384,41,403,41,428,41,455,42,476,41,506,40,526,39,526,50
12,48,161,48,161,61,12,61,12,61,12,61,12,61,12,61
210,52,232,54,248,55,266,55,294,55,309,53,332,50,331,67
293,81,341,81,341,96,293,96,293,96,293,96,293,96,293,96
14,82,129,82,129,96,14,96,14,96,14,96,14,96,14,96
386,82,461,82,461,96,386,96,386,96,386,96,386,96,386,96
15,106,32,105,46,105,68,106,88,105,109,106,128,106,129,117
13,126,53,126,53,140,13,140,13,140,13,140,13,140,13,140
133,126,159,126,214,126,275,128,313,126,357,126,383,125,383,139
58,146,85,147,178,146,259,148,392,148,461,145,487,144,487,158
12,166,35,165,82,164,135,163,175,163,223,163,245,163,245,176
14,193,110,195,110,213,14,211,14,211,14,211,14,211,14,211
27,216,53,215,120,216,206,215,260,217,332,217,358,218,358,233
461,215,470,215,481,215,495,215,503,215,518,216,527,216,525,229
37,230,162,230,162,244,37,244,37,244,37,244,37,244,37,244
52,251,75,250,136,248,183,249,236,249,293,250,316,250,316,264
17,266,44,266,78,266,130,266,169,266,210,266,237,266,236,280
461,266,504,266,504,280,461,280,461,280,461,280,461,280,461,280
50,288,73,286,122,283,178,283,225,283,287,283,310,284,311,296
22,302,42,302,74,301,118,301,154,303,195,301,214,300,214,312
459,301,465,301,472,300,482,301,489,301,499,301,506,302,504,314
47,316,70,317,91,318,115,318,142,319,169,319,192,318,192,332
21,336,41,335,83,337,111,336,152,336,203,336,222,336,222,348
458,335,464,335,472,335,481,335,489,335,498,336,504,336,503,349
49,353,61,353,90,353,113,353,141,353,164,353,187,354,186,366
9,599,15,599,25,599,38,599,46,600,54,600,63,601,61,613
354,600,367,600,396,598,431,600,465,598,486,598,509,597,509,611
14,621,21,621,38,621,50,621,67,622,80,621,92,622,92,634
369,623,383,622,411,622,428,621,452,621,480,622,497,623,497,636
367,728,385,731,398,731,411,732,426,729,443,731,455,731,454,744
12,748,33,749,63,749,98,749,133,749,168,749,191,749,190,762
