420,12,525,12,525,25,420,25,420,25,420,25,420,25,420,25
12,16,27,16,60,16,87,16,113,15,141,16,161,16,160,27
413,27,526,27,526,41,413,41,413,41,413,41,413,41,413,41
14,32,166,32,166,48,14,48,14,48,14,48,14,48,14,48
382,42,527,42,527,57,382,57,382,57,382,57,382,57,382,57
13,51,162,51,162,65,13,65,13,65,13,65,13,65,13,65
212,59,331,56,332,75,213,78,213,78,213,78,213,78,213,78
14,89,29,88,65,86,85,85,113,86,136,85,159,84,158,97
293,85,470,86,470,101,293,99,293,99,293,99,293,99,293,99
14,107,130,109,130,124,14,122,14,122,14,122,14,122,14,122
14,130,52,130,52,144,14,144,14,144,14,144,14,144,14,144
120,130,139,130,190,132,225,132,276,131,327,132,346,132,346,143
39,150,65,150,176,150,251,150,353,150,434,151,461,151,461,166
26,163,52,165,75,167,112,166,168,165,190,166,217,167,217,181
16,197,112,199,111,217,15,215,15,215,15,215,15,215,15,215
14,220,360,220,360,234,14,234,14,234,14,234,14,234,14,234
460,219,466,219,473,219,482,219,490,219,501,220,507,220,505,233
50,239,70,239,107,239,145,238,185,236,226,237,246,237,246,249
20,253,46,254,129,254,182,255,237,253,321,256,347,256,347,270
461,254,505,254,505,268,461,268,461,268,461,268,461,268,461,268
48,275,71,274,102,273,131,272,157,273,186,273,209,273,209,286
19,289,42,289,107,289,135,289,185,291,236,289,259,289,259,301
460,289,466,289,473,288,482,289,490,289,500,289,507,290,505,302
48,310,71,308,102,308,123,306,148,307,173,305,196,305,196,317
23,324,42,323,100,325,128,324,173,324,217,324,237,323,237,335
460,323,466,323,473,323,482,323,490,323,499,324,506,325,504,337
50,340,60,341,80,341,99,342,113,341,128,341,145,339,145,352
12,592,62,592,62,605,12,605,12,605,12,605,12,605,12,605
354,592,509,592,509,606,354,606,354,606,354,606,354,606,354,606
14,615,22,614,35,614,51,614,68,615,80,615,93,615,93,627
371,614,497,614,497,628,371,628,371,628,371,628,371,628,371,628
19,636,34,636,58,636,87,637,116,636,140,637,157,636,157,649
27,657,50,657,102,659,150,658,184,660,224,657,246,656,247,670
11,672,25,672,49,672,66,672,88,673,109,675,129,677,129,692
23,693,46,693,74,692,108,693,152,693,178,693,201,694,201,706
366,734,389,735,400,735,423,734,444,736,461,733,481,732,481,746
14,752,34,752,65,753,103,754,134,753,169,753,189,752,189,763
