425,9,529,9,529,22,425,22,425,22,425,22,425,22,425,22
18,13,38,13,65,13,91,13,117,12,145,13,165,13,164,25
417,25,530,25,530,38,417,38,417,38,417,38,417,38,417,38
17,28,170,28,170,44,17,44,17,44,17,44,17,44,17,44
386,40,531,40,531,54,386,54,386,54,386,54,386,54,386,54
17,49,166,49,166,62,17,62,17,62,17,62,17,62,17,62
217,53,336,53,336,73,217,73,217,73,217,73,217,73,217,73
17,84,31,84,54,84,79,84,101,83,125,82,148,82,148,95
297,82,345,82,345,96,297,96,297,96,297,96,297,96,297,96
391,84,474,84,474,97,391,97,391,97,391,97,391,97,391,97
18,104,29,104,50,105,72,105,92,104,110,106,130,106,130,121
18,128,58,128,58,141,18,141,18,141,18,141,18,141,18,141
121,129,141,129,175,129,223,129,263,127,305,128,325,127,324,138
64,147,87,147,166,147,247,147,375,148,434,149,457,149,457,163
35,165,58,164,154,163,223,163,301,163,393,164,416,164,416,177
20,196,116,196,116,213,20,213,20,213,20,213,20,213,20,213
18,217,329,217,329,232,18,232,18,232,18,232,18,232,18,232
464,217,470,217,477,216,486,217,494,217,505,217,511,218,509,230
51,235,63,234,80,236,99,234,121,235,141,234,154,234,153,246
39,253,62,253,156,252,207,253,264,253,334,251,357,251,357,263
462,251,469,251,476,251,485,251,492,252,502,252,509,253,506,265
54,273,77,271,94,269,117,269,144,269,169,269,192,270,192,282
26,287,46,287,78,287,122,287,158,287,200,286,220,285,219,296
464,286,470,286,477,285,488,286,494,286,505,287,511,287,509,299
51,305,63,304,80,305,99,303,115,303,141,304,154,304,153,315
23,320,46,321,70,322,103,321,142,321,174,321,197,320,197,333
462,321,469,321,476,321,485,321,492,321,502,321,509,322,507,334
52,337,64,338,84,339,106,340,128,338,144,338,159,337,158,349
28,357,47,356,80,356,116,354,166,356,200,355,220,355,219,366
465,354,509,354,509,368,465,368,465,368,465,368,465,368,465,368
50,373,62,373,80,372,99,373,113,372,137,371,149,371,149,383
14,599,21,599,30,599,43,600,51,601,59,601,68,601,67,614
355,600,378,601,402,599,437,602,471,599,490,599,513,598,513,610
17,622,26,622,39,622,54,622,73,623,85,623,97,623,97,635
377,622,501,622,501,637,377,637,377,637,377,637,377,637,377,637
354,730,369,732,390,732,414,733,437,731,466,733,481,733,481,746
17,750,203,750,203,765,17,765,17,765,17,765,17,765,17,765
