417,9,522,9,522,22,417,22,417,22,417,22,417,22,417,22
10,12,166,12,166,25,10,25,10,25,10,25,10,25,10,25
410,25,522,25,522,38,410,38,410,38,410,38,410,38,410,38
10,28,162,28,162,44,10,44,10,44,10,44,10,44,10,44
380,40,528,40,528,54,380,54,380,54,380,54,380,54,380,54
10,49,159,49,159,62,10,62,10,62,10,62,10,62,10,62
209,53,328,53,328,73,209,73,209,73,209,73,209,73,209,73
11,82,175,80,176,95,12,97,12,97,12,97,12,97,12,97
290,82,468,84,467,97,290,96,290,96,290,96,290,96,290,96
12,104,128,105,127,120,11,118,11,118,11,118,11,118,11,118
147,129,170,129,222,126,267,127,320,128,374,126,397,126,397,139
10,128,50,128,50,141,10,141,10,141,10,141,10,141,10,141
64,147,90,147,163,148,253,146,384,147,441,147,467,147,467,162
36,162,62,163,126,164,214,163,300,164,352,163,378,163,378,177
12,194,109,196,109,213,11,211,11,211,11,211,11,211,11,211
17,217,40,217,63,217,95,217,132,217,162,217,184,217,183,229
455,217,462,217,469,217,479,217,487,217,497,217,503,218,501,230
44,232,59,233,72,235,94,235,112,234,132,234,144,234,144,246
21,252,41,252,86,253,115,252,168,251,193,252,213,251,212,263
455,251,462,251,469,251,478,251,487,251,497,252,503,253,501,265
43,270,58,269,76,270,94,268,117,270,137,269,150,269,150,280
20,288,39,287,59,285,95,287,116,287,151,286,170,285,170,296
458,285,502,285,502,298,458,298,458,298,458,298,458,298,458,298
44,308,70,304,88,302,112,301,144,302,168,304,185,305,184,319
458,320,502,320,502,333,458,333,458,333,458,333,458,333,458,333
20,322,39,321,70,321,110,321,158,322,193,321,213,320,212,332
47,341,70,340,102,340,139,338,175,338,208,337,231,337,231,349
18,353,41,354,70,354,105,355,133,354,169,354,192,353,192,367
458,354,500,354,500,368,458,368,458,368,458,368,458,368,458,368
47,375,70,374,100,373,140,373,175,372,214,372,237,372,237,384
15,389,41,388,104,389,132,388,184,391,233,388,259,388,259,403
457,389,502,389,502,402,457,402,457,402,457,402,457,402,457,402
46,406,59,408,72,409,94,409,108,408,126,408,144,406,144,417
9,600,60,600,60,614,9,614,9,614,9,614,9,614,9,614
352,600,506,600,506,614,352,614,352,614,352,614,352,614,352,614
9,623,24,622,32,621,47,622,64,621,78,622,90,623,91,636
369,622,493,622,493,636,369,636,369,636,369,636,369,636,369,636
381,731,473,733,473,748,381,746,381,746,381,746,381,746,381,746
12,749,31,750,62,751,102,751,132,751,167,750,186,750,186,761
