420,13,524,13,524,26,420,26,420,26,420,26,420,26,420,26
13,17,33,17,60,17,83,17,111,16,140,17,159,17,159,29
413,29,525,29,525,42,413,42,413,42,413,42,413,42,413,42
13,33,165,33,165,48,13,48,13,48,13,48,13,48,13,48
381,44,530,44,530,58,381,58,381,58,381,58,381,58,381,58
11,53,161,51,161,65,12,67,12,67,12,67,12,67,12,67
212,58,330,58,330,77,212,77,212,77,212,77,212,77,212,77
14,86,158,84,158,99,14,101,14,101,14,101,14,101,14,101
293,86,470,88,470,102,293,100,293,100,293,100,293,100,293,100
14,108,25,108,46,109,67,109,88,108,109,110,129,110,129,125
103,134,126,133,173,131,248,131,276,131,332,131,355,132,355,144
13,132,53,132,53,145,13,145,13,145,13,145,13,145,13,145
13,150,513,152,513,166,13,165,13,165,13,165,13,165,13,165
28,168,51,168,116,167,186,169,261,170,321,169,344,168,344,181
14,199,110,200,110,217,14,215,14,215,14,215,14,215,14,215
36,221,62,221,148,220,221,220,259,221,334,220,361,220,361,234
456,221,463,221,471,221,480,221,487,221,498,221,504,222,503,234
45,237,57,238,80,239,102,239,113,237,138,238,150,236,150,249
13,255,214,255,214,270,13,270,13,270,13,270,13,270,13,270
458,255,465,255,472,255,481,255,488,255,499,256,506,256,504,269
46,272,58,273,80,273,102,274,113,273,134,273,149,271,149,284
22,291,42,291,74,291,119,291,154,290,195,290,214,289,214,300
461,289,504,289,504,302,461,302,461,302,461,302,461,302,461,302
46,306,58,307,84,307,99,307,117,307,135,307,155,306,154,319
21,325,41,325,83,325,107,325,145,326,183,325,202,324,202,336
458,325,465,325,472,324,483,325,489,325,499,325,505,326,504,338
45,341,57,342,80,342,102,343,113,341,135,342,149,340,149,353
19,360,42,359,75,358,111,357,161,359,196,358,219,358,218,371
460,358,504,358,504,372,460,372,460,372,460,372,460,372,460,372
46,375,58,376,80,377,102,377,112,375,138,375,150,373,150,386
10,604,62,604,62,617,10,617,10,617,10,617,10,617,10,617
353,604,509,604,509,618,353,618,353,618,353,618,353,618,353,618
13,626,22,625,35,625,49,625,66,626,81,626,93,626,93,639
371,626,495,626,495,640,371,640,371,640,371,640,371,640,371,640
373,735,453,735,453,749,373,749,373,749,373,749,373,749,373,749
13,753,33,754,63,755,104,755,134,755,169,754,189,754,189,765
