417,8,522,8,522,21,417,21,417,21,417,21,417,21,417,21
10,11,166,10,166,23,10,25,10,25,10,25,10,25,10,25
407,25,425,25,444,25,463,25,483,25,506,25,524,25,524,37
10,28,162,28,162,44,10,44,10,44,10,44,10,44,10,44
378,41,401,41,426,41,452,41,475,41,504,41,526,41,527,53
10,47,159,47,159,61,10,61,10,61,10,61,10,61,10,61
209,53,329,53,329,73,209,73,209,73,209,73,209,73,209,73
11,83,25,82,63,82,81,82,103,80,131,82,157,83,156,97
290,81,458,81,458,96,290,96,290,96,290,96,290,96,290,96
12,105,127,105,127,119,12,119,12,119,12,119,12,119,12,119
10,126,50,126,50,140,10,140,10,140,10,140,10,140,10,140
180,129,206,128,250,125,311,126,368,126,421,126,447,126,447,140
42,146,69,146,174,148,255,146,355,146,444,146,470,146,470,160
27,164,50,163,106,162,184,163,228,163,316,165,339,165,339,178
13,199,25,198,42,197,56,196,75,195,95,198,109,200,109,213
20,215,39,216,63,217,103,217,133,215,164,216,184,215,183,226
457,215,463,215,470,215,479,215,487,215,496,216,503,216,502,229
45,235,67,234,112,233,164,232,196,233,240,233,263,234,263,247
15,250,41,250,99,251,149,250,202,250,258,250,284,250,285,264
458,250,502,250,502,264,458,264,458,264,458,264,458,264,458,264
44,270,67,269,112,267,163,267,196,267,240,269,263,270,263,282
20,284,39,284,79,286,123,285,171,285,217,285,237,284,237,296
457,285,464,285,470,284,479,285,487,285,496,285,503,286,502,298
44,302,67,302,112,300,163,300,197,300,240,302,266,302,266,317
12,320,358,320,358,336,12,336,12,336,12,336,12,336,12,336
457,319,464,319,470,319,479,319,487,319,497,320,503,321,501,333
43,338,66,338,102,338,143,337,175,337,211,338,234,338,233,351
16,352,39,353,69,353,103,355,124,353,163,353,186,350,185,364
458,353,502,353,502,366,458,366,458,366,458,366,458,366,458,366
44,372,67,371,112,370,163,370,197,370,240,370,266,371,266,385
20,390,39,390,67,389,114,389,148,390,188,389,208,389,207,400
457,389,463,389,470,388,479,389,487,389,496,389,503,390,501,402
44,406,67,406,112,405,163,404,197,404,240,405,266,405,266,420
28,423,54,422,117,422,208,422,264,424,342,422,369,422,368,436
458,422,502,422,502,436,458,436,458,436,458,436,458,436,458,436
43,442,66,442,102,442,143,441,175,441,211,442,234,442,233,455
9,598,60,600,59,614,8,611,8,611,8,611,8,611,8,611
349,600,366,600,395,598,431,600,464,598,483,598,506,597,507,611
10,621,19,621,36,621,47,621,66,622,79,621,91,622,90,634
367,623,382,622,409,621,426,621,451,621,479,622,493,623,493,636
363,729,378,731,390,731,403,731,418,729,435,731,444,731,443,745
10,748,30,749,62,749,96,749,132,749,165,749,188,749,188,762
