420,11,432,11,450,11,468,11,491,11,508,11,525,11,525,24
14,14,170,14,170,28,14,28,14,28,14,28,14,28,14,28
414,27,526,27,526,41,414,41,414,41,414,41,414,41,414,41
14,30,166,30,166,46,14,46,14,46,14,46,14,46,14,46
384,42,526,44,526,58,383,56,383,56,383,56,383,56,383,56
10,51,30,50,65,51,85,50,112,50,146,50,163,50,163,64
214,56,332,56,332,76,214,76,214,76,214,76,214,76,214,76
16,84,161,84,161,98,16,98,16,98,16,98,16,98,16,98
294,84,462,84,462,98,294,98,294,98,294,98,294,98,294,98
16,107,131,107,131,122,16,122,16,122,16,122,16,122,16,122
33,128,59,128,100,129,159,130,217,130,278,128,305,128,305,142
39,149,65,149,168,150,270,150,353,149,460,148,486,148,486,162
28,167,51,167,114,166,180,166,252,165,317,166,340,166,340,178
17,196,112,198,111,216,17,214,17,214,17,214,17,214,17,214
20,217,43,218,67,218,100,220,134,219,168,218,191,216,190,230
462,218,506,218,506,232,462,232,462,232,462,232,462,232,462,232
48,237,71,237,116,235,168,235,200,235,244,237,267,238,267,250
21,254,43,254,83,254,147,253,175,253,223,253,246,252,245,266
462,253,506,253,506,266,462,266,462,266,462,266,462,266,462,266
49,272,71,271,116,270,167,269,201,270,244,271,267,272,267,286
19,287,45,287,76,288,111,287,147,287,184,287,210,287,210,301
458,287,465,287,472,287,481,287,489,287,498,288,504,288,503,301
52,307,71,307,115,306,155,305,200,305,238,305,258,305,258,316
22,321,45,322,72,324,115,323,163,322,192,322,215,322,214,335
462,322,506,322,506,336,462,336,462,336,462,336,462,336,462,336
47,341,70,341,107,340,145,340,184,338,226,340,249,340,249,353
14,357,362,357,362,372,14,372,14,372,14,372,14,372,14,372
461,357,468,357,474,356,483,357,491,357,501,357,507,358,505,370
48,374,71,374,110,373,167,372,201,372,235,374,261,376,260,390
353,603,370,603,399,600,435,602,459,601,488,601,511,600,511,614
13,602,64,602,64,616,13,616,13,616,13,616,13,616,13,616
16,623,22,623,36,625,51,623,69,625,83,624,95,624,94,637
373,625,497,625,497,638,373,638,373,638,373,638,373,638,373,638
369,733,384,734,398,735,412,735,427,735,438,735,452,735,454,747
14,751,34,751,74,752,106,753,146,751,181,753,201,753,201,765
