421,6,526,6,526,20,421,20,421,20,421,20,421,20,421,20
14,9,170,9,170,22,14,22,14,22,14,22,14,22,14,22
414,22,527,22,527,35,414,35,414,35,414,35,414,35,414,35
14,25,167,25,167,41,14,41,14,41,14,41,14,41,14,41
380,38,406,38,431,38,456,38,477,37,514,38,531,37,531,52
13,46,30,46,63,46,92,45,112,44,137,46,160,47,160,61
214,50,333,50,333,70,214,70,214,70,214,70,214,70,214,70
14,82,29,82,55,81,85,81,115,80,137,81,160,82,160,94
294,78,342,78,342,93,294,93,294,93,294,93,294,93,294,93
387,81,397,81,410,81,423,81,436,81,449,81,464,81,463,93
15,102,26,102,47,102,70,102,91,102,111,102,132,103,132,117
108,125,127,125,190,125,216,126,268,125,313,125,333,125,333,136
14,125,54,125,54,138,14,138,14,138,14,138,14,138,14,138
60,144,86,144,174,144,267,145,364,143,474,146,501,146,501,160
81,162,108,162,183,159,273,160,350,159,485,159,511,159,511,173
10,177,27,176,55,175,78,175,112,176,128,176,154,178,154,192
14,209,29,210,46,209,64,210,83,210,99,210,113,210,113,223
24,227,43,228,70,229,109,229,147,227,187,228,206,228,206,239
461,227,467,227,474,227,483,227,491,227,501,228,507,229,505,241
49,246,71,246,123,245,171,244,201,245,244,246,267,247,267,260
22,263,45,263,102,262,138,262,182,262,223,262,246,261,245,275
462,262,506,262,506,276,462,276,462,276,462,276,462,276,462,276
48,281,71,280,116,279,168,278,208,279,245,281,268,282,268,296
22,298,45,297,70,297,104,297,145,297,176,297,199,297,198,309
459,297,466,297,473,297,482,297,492,297,499,297,506,298,504,310
52,316,75,316,116,314,167,314,201,314,244,315,267,316,267,329
14,332,361,332,361,348,14,348,14,348,14,348,14,348,14,348
459,331,466,331,474,331,482,332,491,331,499,332,505,332,504,344
47,350,70,350,106,350,147,349,180,349,215,350,237,350,237,363
14,366,236,366,236,381,14,381,14,381,14,381,14,381,14,381
462,366,506,366,506,380,462,380,462,380,462,380,462,380,462,380
51,386,74,385,116,383,168,381,200,383,244,385,267,387,267,400
24,400,43,401,65,402,96,401,129,401,161,401,181,400,180,412
461,401,468,401,474,400,483,401,491,401,501,401,507,402,505,414
48,418,71,418,123,416,167,416,201,416,244,417,270,417,270,432
359,597,382,597,398,596,433,598,459,596,488,596,511,595,510,609
13,597,64,597,64,610,13,610,13,610,13,610,13,610,13,610
15,621,23,620,36,620,51,619,69,621,81,620,94,620,94,631
373,620,497,620,497,633,373,633,373,633,373,633,373,633,373,633
367,726,382,728,392,730,408,730,422,728,437,729,447,728,446,741
12,746,35,746,66,746,107,747,141,747,171,747,194,746,193,759
