418,9,522,9,522,22,418,22,418,22,418,22,418,22,418,22
14,12,34,12,60,13,86,13,110,12,138,13,158,13,158,25
411,25,523,25,523,38,411,38,411,38,411,38,411,38,411,38
12,28,164,28,164,44,12,44,12,44,12,44,12,44,12,44
379,41,402,41,429,41,453,41,476,41,505,41,528,40,528,53
10,49,161,47,161,61,10,63,10,63,10,63,10,63,10,63
210,53,329,53,329,73,210,73,210,73,210,73,210,73,210,73
11,85,26,85,47,84,72,83,92,83,114,84,137,85,137,97
292,82,340,82,340,96,292,96,292,96,292,96,292,96,292,96
385,84,460,84,460,97,385,97,385,97,385,97,385,97,385,97
14,105,23,105,44,105,68,106,87,105,108,107,130,106,131,119
12,126,35,127,87,128,128,127,161,127,197,127,223,126,223,140
39,147,62,147,195,148,283,150,381,149,458,147,481,146,481,159
30,163,53,163,94,163,146,163,217,163,259,163,282,163,281,177
13,194,109,196,109,213,13,211,13,211,13,211,13,211,13,211
18,216,41,217,61,217,103,217,125,217,157,217,180,216,179,229
457,217,463,217,471,217,482,217,487,217,498,217,504,218,503,230
46,234,69,234,114,232,161,232,199,232,241,233,267,233,267,248
21,253,41,252,74,253,116,252,144,251,173,252,193,251,192,263
455,251,462,251,469,251,478,251,486,251,495,252,502,253,500,265
46,270,69,269,112,269,165,267,197,268,240,269,263,271,263,284
18,286,41,286,80,286,143,285,172,285,220,285,243,284,242,298
457,287,464,286,471,286,479,285,487,286,498,287,505,288,502,300
46,304,69,303,114,302,164,302,199,301,241,303,267,304,267,318
12,321,358,321,358,336,12,336,12,336,12,336,12,336,12,336
457,321,463,321,470,321,480,321,487,321,497,321,504,322,503,334
44,338,67,338,104,338,141,337,177,336,209,337,235,337,235,351
20,353,46,353,118,354,174,354,241,356,312,354,338,354,338,368
458,354,501,354,501,368,458,368,458,368,458,368,458,368,458,368
44,375,67,373,103,373,144,371,177,371,211,372,234,373,233,386
9,600,61,600,61,613,9,613,9,613,9,613,9,613,9,613
352,601,366,601,395,599,432,601,457,600,485,599,508,597,508,612
14,622,21,622,34,622,49,622,67,623,80,623,92,623,91,635
370,622,494,622,494,636,370,636,370,636,370,636,370,636,370,636
365,731,379,732,387,732,401,732,419,731,428,731,443,733,442,746
8,750,31,750,63,750,111,750,133,750,164,749,187,748,186,761
