417,10,522,10,522,24,417,24,417,24,417,24,417,24,417,24
10,13,166,13,166,26,10,26,10,26,10,26,10,26,10,26
410,26,522,26,522,40,410,40,410,40,410,40,410,40,410,40
10,29,162,29,162,45,10,45,10,45,10,45,10,45,10,45
376,42,402,42,427,42,452,42,475,42,505,42,528,42,528,56
6,51,26,50,59,50,88,48,108,49,133,49,159,50,159,64
210,54,328,54,328,74,210,74,210,74,210,74,210,74,210,74
290,82,458,82,458,97,290,97,290,97,290,97,290,97,290,97
12,85,133,85,133,98,12,98,12,98,12,98,12,98,12,98
11,106,22,106,43,106,66,106,86,106,107,106,127,107,128,121
9,131,14,130,23,130,29,128,37,129,45,130,50,130,51,141
124,129,234,129,234,142,124,142,124,142,124,142,124,142,124,142
34,148,61,148,163,149,283,147,353,148,433,148,459,148,459,162
10,166,30,165,59,166,92,165,121,165,147,166,170,167,171,179
12,196,108,197,107,214,11,213,11,213,11,213,11,213,11,213
20,218,40,218,66,219,109,218,141,218,173,218,193,217,192,228
458,217,500,217,500,230,458,230,458,230,458,230,458,230,458,230
44,236,67,235,112,234,163,234,197,234,240,234,266,235,266,249
22,252,42,253,107,253,195,254,233,254,302,254,322,255,322,266
457,253,464,253,471,252,479,253,487,253,498,253,504,254,503,266
43,272,66,271,103,271,136,269,176,270,209,270,232,271,232,283
18,287,41,287,98,286,124,286,178,286,219,286,242,285,241,299
458,286,502,286,502,300,458,300,458,300,458,300,458,300,458,300
44,305,67,304,112,304,164,302,204,303,240,305,263,306,263,320
457,323,464,322,471,321,479,321,487,322,496,321,503,322,501,334
20,323,39,323,71,322,104,322,141,323,183,323,202,323,202,334
43,340,66,339,103,340,141,338,176,338,209,338,235,339,235,353
9,601,60,601,60,616,9,616,9,616,9,616,9,616,9,616
352,601,506,601,506,616,352,616,352,616,352,616,352,616,352,616
11,625,19,624,32,624,48,624,65,625,78,625,91,625,91,636
369,624,493,624,493,637,369,637,369,637,369,637,369,637,369,637
363,734,373,734,391,733,404,734,418,733,427,733,442,734,441,747
12,750,31,751,62,752,102,752,132,752,167,752,186,751,186,762
