418,10,524,10,524,24,418,24,418,24,418,24,418,24,418,24
12,13,166,13,166,26,12,26,12,26,12,26,12,26,12,26
411,26,525,26,525,39,411,39,411,39,411,39,411,39,411,39
12,29,163,29,163,45,12,45,12,45,12,45,12,45,12,45
379,42,402,42,426,44,451,43,472,42,501,42,524,41,524,54
10,50,161,48,161,62,10,64,10,64,10,64,10,64,10,64
210,54,329,54,329,74,210,74,210,74,210,74,210,74,210,74
13,83,141,82,141,97,13,98,13,98,13,98,13,98,13,98
292,82,338,82,338,97,292,97,292,97,292,97,292,97,292,97
385,85,394,85,410,85,429,85,444,85,455,85,470,85,469,97
13,106,24,106,45,106,68,106,87,106,107,107,127,108,128,122
12,129,52,129,52,142,12,142,12,142,12,142,12,142,12,142
213,129,485,129,485,144,213,144,213,144,213,144,213,144,213,144
56,148,82,148,186,150,267,148,332,150,424,150,450,150,450,164
12,164,38,164,78,166,107,164,137,166,181,166,207,167,207,181
13,196,109,197,109,214,13,213,13,213,13,213,13,213,13,213
18,218,41,218,80,218,143,217,172,217,220,217,243,216,242,230
458,217,504,217,504,230,458,230,458,230,458,230,458,230,458,230
44,236,67,235,103,236,127,234,174,234,200,234,223,235,223,249
18,253,41,253,102,253,131,253,177,253,228,253,251,253,251,265
457,253,463,253,471,253,482,253,487,253,496,252,503,252,502,264
44,271,67,270,103,271,128,269,159,269,190,270,213,271,213,283
15,286,41,286,101,286,148,286,184,288,252,286,278,286,278,301
460,286,504,286,504,300,460,300,460,300,460,300,460,300,460,300
48,307,71,305,127,304,156,302,211,304,245,303,268,303,268,316
9,601,61,601,61,614,9,614,9,614,9,614,9,614,9,614
351,601,507,601,507,616,351,616,351,616,351,616,351,616,351,616
13,623,21,623,34,624,50,624,65,623,78,624,91,623,91,634
370,624,494,624,494,637,370,637,370,637,370,637,370,637,370,637
31,690,57,690,119,692,148,690,203,690,262,692,289,693,288,707
369,734,438,734,438,748,369,748,369,748,369,748,369,748,369,748
13,750,33,751,63,752,102,752,138,752,168,752,188,751,187,762
