420,12,525,12,525,25,420,25,420,25,420,25,420,25,420,25
13,14,168,14,168,28,13,28,13,28,13,28,13,28,13,28
411,27,525,27,525,41,411,41,411,41,411,41,411,41,411,41
13,30,165,30,165,46,13,46,13,46,13,46,13,46,13,46
381,42,524,44,523,57,381,56,381,56,381,56,381,56,381,56
10,51,27,50,62,51,82,50,110,50,145,50,162,50,162,64
212,56,330,56,330,76,212,76,212,76,212,76,212,76,212,76
293,84,460,84,460,98,293,98,293,98,293,98,293,98,293,98
13,87,27,87,52,86,83,85,102,86,125,86,148,88,148,101
13,107,130,107,130,122,13,122,13,122,13,122,13,122,13,122
34,130,56,130,85,129,145,131,176,130,219,129,242,128,241,142
24,150,50,150,116,150,184,149,251,150,308,150,334,150,334,164
14,186,110,187,110,204,14,202,14,202,14,202,14,202,14,202
16,205,42,205,76,207,111,206,143,206,181,206,207,206,207,220
460,206,502,206,502,220,460,220,460,220,460,220,460,220,460,220
49,227,71,226,114,225,165,223,199,224,242,225,265,226,265,240
21,241,44,241,115,242,179,241,227,242,286,242,309,242,309,255
459,242,465,242,471,241,481,242,487,242,496,241,503,241,502,253
44,259,70,259,106,259,143,258,199,258,225,258,251,258,251,272
13,276,125,276,125,289,13,289,13,289,13,289,13,289,13,289
457,277,463,277,471,277,481,277,487,277,496,277,503,278,502,290
47,294,70,294,113,293,163,293,199,293,243,294,265,294,265,308
8,600,15,600,29,600,38,600,46,602,55,602,65,603,62,617
350,602,367,602,397,600,431,602,465,600,486,600,509,599,509,614
14,623,21,623,37,623,50,623,68,625,80,624,92,624,92,637
372,625,496,625,496,638,372,638,372,638,372,638,372,638,372,638
368,734,378,734,396,734,410,734,426,735,443,734,452,734,454,747
12,752,202,752,202,766,12,766,12,766,12,766,12,766,12,766
