417,12,522,12,522,25,417,25,417,25,417,25,417,25,417,25
10,16,30,16,57,16,83,16,110,15,138,16,158,16,158,27
407,29,425,29,444,29,462,29,483,29,506,29,521,29,521,41
10,32,162,32,162,48,10,48,10,48,10,48,10,48,10,48
379,42,525,42,525,57,379,57,379,57,379,57,379,57,379,57
10,51,159,51,159,65,10,65,10,65,10,65,10,65,10,65
209,59,327,56,328,75,209,78,209,78,209,78,209,78,209,78
12,85,117,85,117,100,12,100,12,100,12,100,12,100,12,100
290,85,458,85,458,100,290,100,290,100,290,100,290,100,290,100
12,107,128,109,127,124,11,122,11,122,11,122,11,122,11,122
9,132,15,132,25,132,29,131,37,131,45,130,50,130,51,141
162,133,185,133,224,131,284,131,340,131,376,130,399,130,398,142
29,150,55,150,171,149,244,150,323,151,409,150,435,150,435,165
70,168,97,167,188,165,267,165,340,165,446,166,473,167,473,182
24,180,50,181,151,180,190,182,265,181,348,183,374,183,374,198
9,216,26,215,42,214,60,215,74,214,94,216,110,216,110,231
18,233,41,233,104,234,147,233,183,234,233,233,256,232,256,246
458,233,502,233,502,246,458,246,458,246,458,246,458,246,458,246
46,256,69,254,99,253,147,251,178,251,209,253,232,254,232,268
30,268,53,268,116,268,197,268,267,267,319,270,342,270,341,284
457,269,464,269,470,268,479,269,487,269,496,269,503,270,502,282
44,286,56,286,77,287,92,287,109,286,129,286,141,286,141,298
18,304,41,303,70,302,112,302,145,301,187,302,210,302,209,315
457,302,502,302,502,316,457,316,457,316,457,316,457,316,457,316
45,322,55,321,74,322,91,321,113,321,134,321,145,321,145,332
21,339,41,339,75,339,115,338,152,338,193,338,213,337,213,349
457,337,502,337,502,350,457,350,457,350,457,350,457,350,457,350
45,355,62,355,75,355,91,355,114,356,127,355,144,353,143,364
17,372,40,373,63,374,97,373,128,373,168,373,191,372,190,385
456,373,462,373,469,372,478,373,488,373,495,373,502,374,500,386
45,389,57,390,77,391,100,392,121,390,140,390,152,389,152,401
36,408,59,407,107,406,185,408,240,406,317,407,340,407,340,420
454,407,460,406,468,406,477,406,483,406,489,406,495,407,496,419
77,424,103,424,143,423,214,424,260,424,324,422,350,422,350,436
9,602,60,602,60,616,9,616,9,616,9,616,9,616,9,616
352,602,506,602,506,618,352,618,352,618,352,618,352,618,352,618
11,626,24,625,32,625,49,625,66,627,78,626,91,626,91,637
369,625,493,625,493,638,369,638,369,638,369,638,369,638,369,638
346,732,361,734,384,735,407,737,430,733,460,736,475,735,475,749
12,752,31,752,62,753,102,754,132,753,165,753,185,752,185,763
