421,9,525,9,525,22,421,22,421,22,421,22,421,22,421,22
14,12,170,12,170,25,14,25,14,25,14,25,14,25,14,25
414,25,527,25,527,38,414,38,414,38,414,38,414,38,414,38
14,29,166,29,166,44,14,44,14,44,14,44,14,44,14,44
383,40,529,40,529,54,383,54,383,54,383,54,383,54,383,54
14,49,163,47,164,61,14,63,14,63,14,63,14,63,14,63
214,53,332,53,332,73,214,73,214,73,214,73,214,73,214,73
14,85,29,85,50,85,75,83,95,83,117,84,140,85,140,97
294,82,462,84,462,98,294,96,294,96,294,96,294,96,294,96
16,104,132,105,131,120,15,118,15,118,15,118,15,118,15,118
171,129,194,129,248,128,287,127,352,128,384,126,407,125,407,138
14,128,56,128,56,141,14,141,14,141,14,141,14,141,14,141
64,147,87,147,176,147,260,148,359,147,448,148,471,148,471,161
40,163,66,163,162,164,287,164,397,163,452,163,478,163,478,177
17,179,46,179,111,178,177,179,239,177,296,176,325,175,325,191
16,209,113,211,113,228,15,226,15,226,15,226,15,226,15,226
21,230,44,230,78,231,132,231,167,230,205,230,228,229,228,242
461,230,505,230,505,244,461,244,461,244,461,244,461,244,461,244
51,253,74,251,90,250,115,249,140,249,166,249,189,250,189,262
20,266,43,266,65,266,103,266,134,265,165,265,188,263,188,276
462,265,506,265,506,278,462,278,462,278,462,278,462,278,462,278
48,286,74,284,114,282,160,282,211,282,247,282,273,281,272,296
21,299,43,299,66,301,96,300,128,299,161,299,184,299,184,311
460,300,467,300,474,300,483,300,491,301,501,301,509,302,507,312
51,321,74,320,114,318,160,317,211,318,240,317,263,318,262,331
22,335,45,335,74,333,107,334,136,334,171,334,194,333,193,347
462,334,506,334,506,348,462,348,462,348,462,348,462,348,462,348
51,355,74,354,114,351,161,353,197,351,240,352,263,352,262,364
19,368,45,368,68,369,113,369,145,368,165,368,192,368,191,382
461,369,505,369,505,382,461,382,461,382,461,382,461,382,461,382
51,392,74,389,90,387,119,387,141,387,166,387,189,387,189,400
24,404,43,404,78,405,128,404,164,405,189,404,209,403,209,415
460,403,466,403,473,403,483,403,491,404,501,404,507,405,505,417
49,421,63,421,90,422,115,421,141,421,166,421,189,422,189,434
23,437,46,438,81,440,104,439,132,438,173,438,196,437,196,450
461,438,504,438,504,452,461,452,461,452,461,452,461,452,461,452
49,454,63,455,96,455,116,455,145,455,170,457,193,458,193,470
24,473,43,473,86,473,114,473,145,474,184,473,204,472,203,484
460,473,466,473,473,473,483,473,491,473,501,473,507,474,505,486
51,494,74,493,96,490,118,490,144,491,171,491,194,492,193,505
25,507,45,507,78,509,123,508,163,508,205,507,225,507,225,518
459,507,466,507,473,507,482,507,492,507,498,508,505,509,502,521
51,527,74,527,103,523,119,524,149,524,175,525,197,526,197,539
14,540,180,543,179,557,14,554,14,554,14,554,14,554,14,554
462,541,506,541,506,554,462,554,462,554,462,554,462,554,462,554
48,557,62,559,83,560,104,562,117,559,145,559,157,556,157,569
13,600,64,600,64,614,13,614,13,614,13,614,13,614,13,614
353,601,370,601,398,599,435,602,460,601,487,599,510,597,511,610
14,622,23,622,36,622,51,622,68,623,82,623,94,623,95,636
373,622,497,622,497,637,373,637,373,637,373,637,373,637,373,637
23,689,46,690,92,690,155,692,182,690,245,691,268,689,268,702
353,733,367,732,385,732,405,732,426,732,439,733,453,734,453,748
14,749,37,749,66,750,115,751,136,750,171,750,193,749,193,762
