417,9,522,9,522,22,417,22,417,22,417,22,417,22,417,22
10,12,166,12,166,25,10,25,10,25,10,25,10,25,10,25
410,25,524,25,524,38,410,38,410,38,410,38,410,38,410,38
10,28,162,28,162,44,10,44,10,44,10,44,10,44,10,44
380,40,525,40,525,54,380,54,380,54,380,54,380,54,380,54
10,49,159,49,159,62,10,62,10,62,10,62,10,62,10,62
209,53,328,53,328,73,209,73,209,73,209,73,209,73,209,73
10,84,25,84,45,84,72,82,87,84,115,82,132,83,131,97
287,85,295,84,304,83,315,83,323,82,333,84,339,85,339,96
385,84,468,84,468,97,385,97,385,97,385,97,385,97,385,97
11,104,22,104,52,104,66,105,85,104,106,106,129,106,129,121
10,128,50,128,50,141,10,141,10,141,10,141,10,141,10,141
203,132,226,130,252,127,287,128,325,127,364,127,387,127,387,140
12,146,323,146,323,164,12,164,12,164,12,164,12,164,12,164
10,188,24,187,42,186,60,186,75,185,100,188,109,188,109,201
48,203,71,204,135,206,212,204,257,205,320,203,343,203,343,216
456,205,462,205,470,205,478,205,488,205,496,205,502,206,500,218
42,226,69,224,99,224,137,222,186,222,210,222,236,221,237,236
456,241,463,239,470,239,480,238,485,240,494,243,501,246,498,258
18,240,41,240,103,240,147,239,201,239,258,239,281,239,281,252
44,260,67,259,99,258,135,258,172,257,213,257,236,256,236,268
17,275,40,275,77,275,125,275,158,275,204,274,227,274,226,286
458,274,500,274,500,288,458,288,458,288,458,288,458,288,458,288
45,294,56,293,77,293,90,291,110,292,129,293,142,295,142,306
43,310,66,310,102,308,167,311,215,308,292,307,315,306,315,319
455,309,462,309,469,309,478,309,488,309,496,309,502,310,500,322
46,330,69,328,87,325,108,326,132,325,156,327,178,327,179,340
17,343,39,343,67,345,112,344,144,343,181,343,204,343,204,355
456,343,462,343,469,343,479,343,488,343,494,344,501,345,499,357
44,364,67,363,99,362,147,361,179,361,210,361,233,361,233,374
7,599,14,599,25,599,37,600,44,601,51,601,60,601,59,614
352,600,506,600,506,616,352,616,352,616,352,616,352,616,352,616
13,622,19,622,31,622,46,622,58,623,72,623,84,623,83,636
369,622,493,622,493,636,369,636,369,636,369,636,369,636,369,636
347,729,362,732,384,732,407,734,430,731,460,733,475,733,475,746
12,749,31,750,62,751,102,751,132,751,168,750,188,750,187,761
