417,9,429,9,447,9,467,9,488,9,505,9,522,9,522,21
11,12,34,12,59,11,86,11,111,11,139,11,161,11,161,24
408,25,426,25,446,25,463,25,484,25,506,25,524,25,524,37
12,28,164,28,164,44,12,44,12,44,12,44,12,44,12,44
379,40,525,40,525,53,379,53,379,53,379,53,379,53,379,53
10,47,159,47,159,61,10,61,10,61,10,61,10,61,10,61
209,52,231,54,247,55,264,55,294,55,308,53,331,50,330,67
14,84,26,83,52,83,72,81,105,83,120,83,143,85,142,97
292,81,458,81,458,96,292,96,292,96,292,96,292,96,292,96
13,105,129,105,129,119,13,119,13,119,13,119,13,119,13,119
12,126,52,126,52,140,12,140,12,140,12,140,12,140,12,140
215,129,241,128,294,126,348,126,377,126,430,126,457,126,457,140
65,146,91,146,164,147,267,146,377,146,466,145,493,145,493,159
21,165,47,164,120,162,197,162,249,162,342,164,369,164,368,178
13,193,109,195,109,213,13,211,13,211,13,211,13,211,13,211
21,215,41,216,63,218,97,217,129,216,168,216,188,215,187,227
457,215,464,215,470,215,480,215,489,215,496,216,505,217,502,229
45,234,57,234,79,233,102,234,113,233,133,233,153,231,153,243
21,252,41,252,76,252,115,252,153,251,204,251,223,251,223,262
458,250,502,250,502,264,458,264,458,264,458,264,458,264,458,264
44,267,63,268,74,269,93,269,114,269,130,269,145,268,146,279
21,284,41,285,70,286,111,285,148,284,193,285,213,284,212,296
457,285,463,285,471,285,479,284,487,285,498,285,504,286,503,298
48,301,57,302,72,303,97,303,110,302,125,302,142,300,143,313
18,318,41,319,65,320,109,319,132,318,168,319,191,319,190,332
457,319,463,319,470,319,480,319,487,319,497,320,504,320,503,333
44,338,57,337,76,338,93,336,116,338,136,337,146,337,146,348
15,353,41,353,106,353,150,352,184,355,234,352,261,353,260,367
458,355,464,355,471,354,479,354,487,355,496,354,504,354,503,365
47,373,70,372,100,372,138,370,169,370,201,370,227,369,227,384
12,389,363,389,363,403,12,403,12,403,12,403,12,403,12,403
456,389,462,389,470,389,479,388,484,388,493,389,499,389,500,401
77,406,103,406,145,406,214,406,261,407,324,405,350,405,350,419
9,598,61,600,61,614,8,611,8,611,8,611,8,611,8,611
352,600,366,600,395,598,431,600,457,598,485,598,508,596,508,610
11,622,19,622,36,621,48,621,67,623,79,623,91,623,91,634
369,622,384,621,409,622,427,621,451,621,479,622,496,623,496,636
347,729,362,731,387,731,408,733,432,729,458,732,476,731,476,744
11,748,31,749,63,749,96,749,144,749,167,749,189,750,189,762
