421,10,525,10,525,24,421,24,421,24,421,24,421,24,421,24
13,13,169,13,169,26,13,26,13,26,13,26,13,26,13,26
413,26,526,26,526,40,413,40,413,40,413,40,413,40,413,40
13,29,166,29,166,45,13,45,13,45,13,45,13,45,13,45
379,42,405,42,430,42,460,42,480,42,509,42,532,42,532,56
13,50,30,50,63,50,91,48,112,48,136,49,162,50,162,64
213,54,332,54,332,74,213,74,213,74,213,74,213,74,213,74
293,82,470,82,470,97,293,97,293,97,293,97,293,97,293,97
15,84,126,83,126,97,16,98,16,98,16,98,16,98,16,98
14,106,25,106,46,106,69,106,89,106,108,107,129,108,129,123
14,129,221,129,221,144,14,144,14,144,14,144,14,144,14,144
68,149,94,148,175,148,259,148,367,149,468,147,494,147,494,161
21,167,43,166,62,166,94,165,124,165,152,167,175,168,175,180
16,195,112,198,111,216,15,213,15,213,15,213,15,213,15,213
18,216,44,216,71,216,97,217,135,216,164,216,190,216,189,230
461,217,505,217,505,230,461,230,461,230,461,230,461,230,461,230
47,236,60,236,83,237,98,237,116,236,133,236,153,234,152,245
24,253,43,253,79,254,119,253,156,254,196,252,216,252,215,263
458,254,466,254,473,253,482,253,490,254,500,254,506,255,505,265
48,269,68,269,86,269,107,271,124,269,144,269,156,268,156,281
21,287,43,286,76,287,112,285,155,286,196,286,219,286,218,300
461,286,505,286,505,300,461,300,461,300,461,300,461,300,461,300
47,303,61,304,82,304,99,305,116,303,133,304,153,303,153,316
20,321,43,321,70,321,107,322,146,321,191,321,214,320,213,333
461,321,505,321,505,334,461,334,461,334,461,334,461,334,461,334
47,338,61,339,82,339,96,339,116,339,133,339,153,338,153,351
19,355,42,355,90,357,135,355,185,357,236,355,259,355,258,368
460,355,466,355,473,355,482,355,490,355,500,356,506,357,504,369
47,373,62,373,80,372,99,374,121,374,147,373,159,372,159,384
352,602,369,602,398,599,433,601,459,600,486,600,509,599,509,613
12,601,64,601,64,614,12,614,12,614,12,614,12,614,12,614
14,623,22,623,35,624,51,623,68,624,80,624,95,624,95,635
369,623,386,622,411,623,430,622,453,622,481,624,496,624,496,637
359,732,372,732,386,732,407,733,422,734,441,732,458,732,458,746
14,749,34,750,73,751,105,751,133,751,168,751,191,750,190,763
