420,11,432,11,450,11,470,11,491,11,508,11,525,11,525,24
14,14,170,14,170,28,14,28,14,28,14,28,14,28,14,28
414,27,527,27,527,41,414,41,414,41,414,41,414,41,414,41
14,30,166,30,166,46,14,46,14,46,14,46,14,46,14,46
385,44,405,44,430,45,455,44,475,44,502,43,522,43,522,54
10,51,30,50,65,51,85,50,111,50,146,50,163,50,163,64
214,56,333,56,333,76,214,76,214,76,214,76,214,76,214,76
16,84,141,84,141,98,16,98,16,98,16,98,16,98,16,98
294,84,472,84,472,98,294,98,294,98,294,98,294,98,294,98
16,107,127,107,127,122,16,122,16,122,16,122,16,122,16,122
23,128,49,128,102,130,171,130,224,128,285,128,311,128,311,142
60,148,86,148,171,151,260,150,367,150,445,148,471,148,471,162
16,165,89,165,89,178,16,178,16,178,16,178,16,178,16,178
17,196,113,198,113,216,17,214,17,214,17,214,17,214,17,214
20,218,43,218,63,218,103,218,121,219,156,218,179,218,178,231
462,218,506,218,506,232,462,232,462,232,462,232,462,232,462,232
47,238,70,237,115,235,167,234,192,235,236,236,259,237,258,250
17,253,44,253,71,253,106,254,146,252,177,252,203,252,203,266
462,253,506,253,506,266,462,266,462,266,462,266,462,266,462,266
47,272,70,271,116,270,167,269,201,269,233,270,259,271,259,286
24,287,43,288,66,288,106,289,136,288,168,288,188,287,187,298
461,287,467,287,474,287,483,287,491,287,501,288,507,289,505,301
47,307,70,306,115,305,168,304,200,305,235,306,257,307,257,320
23,322,46,322,111,324,189,323,239,323,306,325,329,325,329,338
462,322,506,322,506,336,462,336,462,336,462,336,462,336,462,336
48,341,71,340,115,339,168,338,193,339,235,340,257,342,257,355
462,356,506,356,506,369,462,369,462,369,462,369,462,369,462,369
14,357,392,357,392,372,14,372,14,372,14,372,14,372,14,372
47,374,70,374,116,372,167,372,201,372,235,374,261,375,260,389
13,600,64,603,63,616,12,614,12,614,12,614,12,614,12,614
353,603,370,602,398,600,435,602,468,600,488,600,511,599,511,613
16,623,22,623,42,623,51,623,68,624,83,624,95,624,94,637
373,625,498,625,498,638,373,638,373,638,373,638,373,638,373,638
370,734,379,734,398,734,412,734,429,735,438,735,452,735,454,747
14,751,34,751,66,751,100,752,134,751,172,751,195,751,194,763
