421,12,526,12,526,25,421,25,421,25,421,25,421,25,421,25
14,14,170,14,170,28,14,28,14,28,14,28,14,28,14,28
414,27,527,27,527,41,414,41,414,41,414,41,414,41,414,41
14,30,166,30,166,46,14,46,14,46,14,46,14,46,14,46
385,44,405,44,430,44,457,44,477,44,504,43,523,43,523,54
10,51,30,50,65,51,85,50,111,50,146,50,163,50,163,64
214,56,333,56,333,76,214,76,214,76,214,76,214,76,214,76
16,84,162,84,162,98,16,98,16,98,16,98,16,98,16,98
294,84,462,84,462,98,294,98,294,98,294,98,294,98,294,98
16,107,131,107,131,122,16,122,16,122,16,122,16,122,16,122
136,129,159,129,230,130,259,130,305,129,355,129,378,128,377,141
13,131,20,130,26,130,33,129,40,130,49,130,56,131,56,143
38,149,65,149,176,150,251,149,345,150,438,150,465,151,465,165
27,168,50,167,108,167,165,166,215,166,265,166,288,166,288,180
17,196,112,198,111,216,17,214,17,214,17,214,17,214,17,214
22,217,45,218,74,220,116,219,163,218,192,218,215,218,214,231
462,218,506,218,506,232,462,232,462,232,462,232,462,232,462,232
52,237,71,237,116,236,165,237,207,236,244,238,263,238,263,249
36,256,62,255,111,253,189,254,243,252,322,254,349,254,348,269
462,253,501,253,501,266,462,266,462,266,462,266,462,266,462,266
52,272,75,272,116,270,167,270,201,270,244,271,267,272,267,285
14,288,362,288,362,304,14,304,14,304,14,304,14,304,14,304
461,287,468,287,474,287,483,287,491,287,501,288,507,289,505,301
48,306,74,306,106,306,147,304,180,304,215,305,241,305,240,320
353,603,370,603,399,600,435,602,468,600,489,600,509,599,509,614
13,602,64,602,64,616,13,616,13,616,13,616,13,616,13,616
15,623,22,623,36,625,51,623,70,625,83,624,95,624,94,637
373,625,498,625,498,638,373,638,373,638,373,638,373,638,373,638
367,733,382,734,394,735,407,734,422,733,438,734,447,733,446,747
14,751,34,751,74,752,106,753,142,753,171,751,194,750,193,763
