421,8,525,8,525,21,421,21,421,21,421,21,421,21,421,21
16,13,35,12,60,12,86,11,113,12,141,12,161,13,161,24
413,23,526,23,526,37,413,37,413,37,413,37,413,37,413,37
14,28,166,28,166,44,14,44,14,44,14,44,14,44,14,44
382,38,530,38,530,53,382,53,382,53,382,53,382,53,382,53
13,47,162,47,162,61,13,61,13,61,13,61,13,61,13,61
213,53,332,53,332,73,213,73,213,73,213,73,213,73,213,73
14,82,27,82,66,82,85,82,105,80,140,82,157,81,156,95
293,81,461,81,461,96,293,96,293,96,293,96,293,96,293,96
14,105,129,105,129,119,14,119,14,119,14,119,14,119,14,119
13,126,54,126,54,140,13,140,13,140,13,140,13,140,13,140
170,129,197,128,251,126,307,126,336,126,389,126,415,126,415,140
60,146,86,146,194,148,270,146,380,146,469,145,495,145,495,159
13,165,33,164,63,165,95,163,124,163,152,165,174,167,175,180
16,193,112,195,111,213,15,211,15,211,15,211,15,211,15,211
21,214,43,215,66,216,112,215,135,214,171,215,194,215,193,229
459,215,466,215,473,215,482,215,490,215,499,216,506,217,504,229
47,233,61,233,75,235,100,234,115,233,134,233,146,232,146,244
24,252,44,252,79,252,117,252,156,251,196,251,216,250,215,262
461,250,505,250,505,264,461,264,461,264,461,264,461,264,461,264
47,268,62,268,78,268,97,268,121,268,135,269,152,269,151,280
33,284,55,284,119,284,200,284,279,283,321,286,344,286,344,300
459,285,466,285,473,285,482,285,490,285,500,285,507,286,506,298
46,302,61,302,75,304,94,301,115,302,134,302,146,302,146,315
24,321,43,320,62,320,97,321,119,320,152,320,171,318,171,330
460,319,466,319,473,319,482,319,489,319,499,320,506,321,504,333
50,342,73,339,91,337,115,337,145,337,170,338,185,340,185,352
19,354,42,354,108,354,140,354,186,356,237,353,260,353,260,366
461,353,505,353,505,366,461,366,461,366,461,366,461,366,461,366
48,372,60,371,75,373,94,371,113,371,131,371,145,372,145,384
14,389,366,389,366,403,14,403,14,403,14,403,14,403,14,403
458,389,465,389,472,389,481,388,486,388,495,389,502,389,503,401
47,408,73,407,124,406,152,405,208,404,238,406,264,408,265,422
10,599,17,599,30,599,39,599,47,600,55,600,64,601,63,613
352,601,369,600,398,598,433,600,467,598,487,598,511,597,511,611
15,621,22,621,38,621,50,621,68,622,81,621,93,622,93,634
372,620,497,621,497,636,371,634,371,634,371,634,371,634,371,634
381,731,396,731,410,731,429,731,446,733,462,733,479,734,480,746
13,749,204,749,204,764,13,764,13,764,13,764,13,764,13,764
