420,12,525,12,525,25,420,25,420,25,420,25,420,25,420,25
13,14,169,14,169,28,13,28,13,28,13,28,13,28,13,28
413,27,526,27,526,41,413,41,413,41,413,41,413,41,413,41
14,30,166,30,166,46,14,46,14,46,14,46,14,46,14,46
382,42,530,44,530,58,382,56,382,56,382,56,382,56,382,56
12,51,29,50,63,51,83,50,110,50,135,50,162,51,162,65
213,56,332,56,332,76,213,76,213,76,213,76,213,76,213,76
14,84,157,83,157,98,14,100,14,100,14,100,14,100,14,100
294,84,461,84,461,98,294,98,294,98,294,98,294,98,294,98
14,107,130,107,130,122,14,122,14,122,14,122,14,122,14,122
156,132,182,131,212,130,247,128,269,129,313,128,339,128,339,143
12,132,18,131,26,131,34,130,40,130,48,130,53,131,54,141
37,149,63,149,176,150,266,150,394,151,458,148,485,148,485,162
38,167,65,167,155,165,264,166,356,167,449,166,475,166,475,181
14,186,19,184,20,184,26,182,32,182,39,184,44,185,44,194
16,212,112,213,111,229,15,227,15,227,15,227,15,227,15,227
24,232,43,233,66,233,100,235,134,233,168,233,188,232,187,243
460,233,466,233,473,233,482,233,490,233,500,233,507,234,506,246
46,252,73,251,115,250,165,249,200,250,244,250,270,251,270,266
21,269,43,268,82,269,103,267,145,267,175,267,197,267,197,280
458,267,464,267,472,267,481,267,488,267,498,268,505,269,503,281
52,288,71,287,115,285,167,284,200,286,242,285,262,286,262,298
19,302,42,302,63,302,101,302,133,301,164,301,187,299,186,312
461,301,505,301,505,314,461,314,461,314,461,314,461,314,461,314
51,322,74,321,115,319,164,319,199,319,244,321,267,322,267,334
24,338,43,338,67,337,106,337,134,337,169,337,189,336,188,348
460,337,466,337,473,337,482,336,490,337,500,337,507,338,505,350
47,354,70,354,115,352,164,352,200,352,242,353,269,353,268,368
19,371,42,371,78,373,123,372,160,373,196,371,219,371,218,383
459,371,466,371,473,371,482,371,490,371,501,372,507,372,505,384
47,391,70,390,115,389,167,386,200,388,242,389,265,391,265,404
22,404,45,405,95,405,136,406,184,405,248,405,271,404,271,417
461,405,505,405,505,418,461,418,461,418,461,418,461,418,461,418
47,425,70,424,106,425,138,422,179,422,205,423,228,424,228,437
19,440,42,441,71,441,105,441,128,441,165,440,188,439,188,452
460,441,467,441,473,440,482,441,490,441,500,441,507,442,505,454
47,458,70,458,115,457,166,457,200,457,243,458,265,458,265,472
10,600,17,600,29,600,39,601,47,602,55,601,66,601,64,615
352,603,369,602,398,600,433,602,467,600,488,600,511,599,511,613
15,623,22,623,38,623,50,623,68,625,81,624,93,624,93,637
369,624,386,624,412,624,430,624,453,623,481,625,499,626,498,639
367,734,446,730,447,748,368,752,368,752,368,752,368,752,368,752
13,752,200,752,200,766,13,766,13,766,13,766,13,766,13,766
