418,8,522,8,522,21,418,21,418,21,418,21,418,21,418,21
11,12,34,12,59,11,86,11,111,11,139,11,161,11,161,24
411,23,523,23,523,37,411,37,411,37,411,37,411,37,411,37
12,28,164,28,164,44,12,44,12,44,12,44,12,44,12,44
379,41,402,41,427,41,452,41,475,41,505,40,528,40,528,52
10,47,161,47,161,61,10,61,10,61,10,61,10,61,10,61
209,52,231,54,247,55,264,55,294,55,308,53,331,50,330,67
12,83,27,83,63,82,85,82,124,83,143,81,165,79,165,92
292,81,469,81,469,96,292,96,292,96,292,96,292,96,292,96
13,105,129,105,129,119,13,119,13,119,13,119,13,119,13,119
12,126,52,126,52,140,12,140,12,140,12,140,12,140,12,140
128,129,154,128,212,126,243,126,296,126,350,126,377,126,376,140
62,147,85,147,137,147,228,150,307,148,388,147,411,146,411,160
13,182,109,184,109,201,13,199,13,199,13,199,13,199,13,199
21,203,41,203,80,204,111,205,155,203,193,204,213,203,212,214
457,203,463,203,470,203,480,203,487,203,498,204,504,204,503,217
45,224,71,223,102,223,134,221,171,221,206,220,233,220,232,234
18,240,41,239,66,238,108,238,142,238,176,238,199,237,198,251
460,238,502,238,502,252,460,252,460,252,460,252,460,252,460,252
61,256,87,255,138,255,176,254,223,254,285,257,311,258,311,273
21,275,41,275,87,274,136,274,193,274,231,274,250,273,250,284
457,275,464,274,470,273,480,273,487,274,498,275,504,276,503,288
45,293,72,292,119,290,177,290,213,292,252,290,278,290,278,304
23,308,42,308,76,309,116,309,153,309,193,308,213,307,213,318
456,307,463,307,470,307,480,307,487,307,498,308,504,308,503,321
44,325,59,325,78,325,101,326,125,325,145,325,158,324,158,336
9,598,61,600,61,614,8,611,8,611,8,611,8,611,8,611
352,600,366,600,395,598,431,600,457,598,485,598,508,596,508,610
11,622,19,622,36,621,48,621,67,623,79,623,91,623,91,634
369,622,384,621,409,622,427,621,451,621,479,622,496,623,496,636
354,731,457,727,457,745,354,749,354,749,354,749,354,749,354,749
11,748,31,749,63,749,96,749,140,749,164,748,187,747,186,760
