Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,155104128.0,4206511360.0,0.6166725414169898,0.6099137931034483,0.6158072696534235
2,4185046784.0,17007011840.0,0.6291857596052168,0.6288793103448276,0.6217244294167371
3,16603387904.0,67150155776.0,0.5184173422629538,0.5073275862068966,0.5156382079459002
4,64899559424.0,8577801728.0,0.688491364117025,0.6866379310344828,0.6813186813186813
5,7177235456.0,7566920192.0,0.6239866055692633,0.6280172413793104,0.6217244294167371
6,9816953856.0,445994752.0,0.8050757842791681,0.8,0.8005071851225697
7,961224320.0,1039099136.0,0.8355657384561156,0.8258620689655173,0.8338968723584108
8,879272384.0,234523040.0,0.8512513218188227,0.846551724137931,0.8461538461538461
9,216587072.0,1087531392.0,0.7803137116672542,0.7672413793103449,0.7751479289940828
10,1506696704.0,1286643712.0,0.7349312654212196,0.7288793103448276,0.731614539306847
11,1638307840.0,233109232.0,0.7852485019386676,0.7711206896551724,0.7806424344885884
12,240399120.0,1304656896.0,0.822964399013042,0.8150862068965518,0.8220625528317836
13,1039780736.0,1400117504.0,0.850634473034896,0.8461206896551724,0.8448858833474218
14,1088011520.0,80238112.0,0.8571554458935495,0.8543103448275862,0.8537616229923922
15,103935336.0,70934496.0,0.8568029608741629,0.8543103448275862,0.8533389687235841
16,116432984.0,93620528.0,0.8486076841734226,0.8452586206896552,0.8444632290786137
17,395134208.0,76725056.0,0.8508107155445893,0.8495689655172414,0.8474218089602705
18,421473856.0,79259384.0,0.8574198096580895,0.8547413793103448,0.8537616229923922
19,142684976.0,90701096.0,0.8575079309129362,0.8547413793103448,0.8537616229923922
20,154060912.0,100516336.0,0.8575079309129362,0.8547413793103448,0.8537616229923922
21,162033296.0,108656064.0,0.8575079309129362,0.8547413793103448,0.8537616229923922
22,166447712.0,116022344.0,0.8575079309129362,0.8547413793103448,0.8537616229923922
23,167522208.0,121172464.0,0.8572435671483962,0.8547413793103448,0.8537616229923922
24,164562496.0,124590728.0,0.8570673246387028,0.8538793103448276,0.852916314454776
