420,8,524,8,524,21,420,21
13,10,168,10,168,24,13,24
411,23,525,23,525,35,411,35
13,26,165,26,165,42,13,42
381,37,527,37,527,52,381,52
12,46,161,46,161,61,12,61
212,52,330,52,330,72,212,72
14,82,130,80,130,94,14,96
293,81,340,81,340,94,293,94
386,81,461,81,461,94,386,94
13,103,129,103,129,118,13,118
13,125,53,125,53,138,13,138
162,125,345,125,345,141,162,141
13,145,510,145,510,161,13,161
13,161,499,159,500,177,13,178
13,175,530,175,530,191,13,191
13,192,497,192,497,206,13,206
13,208,160,208,160,221,13,221
14,236,111,239,110,257,14,254
13,258,256,260,255,274,13,273
460,260,502,260,502,272,460,272
49,276,309,276,309,292,49,292
13,292,234,294,234,310,13,307
460,294,504,294,504,308,460,308
47,311,191,308,192,323,48,327
13,329,190,329,190,344,13,344
461,329,504,329,504,341,461,341
49,345,277,345,277,361,49,361
13,362,196,362,196,378,13,378
460,364,502,364,502,376,460,376
49,381,283,378,284,394,49,396
12,397,375,397,375,413,12,413
461,397,504,397,504,410,461,410
48,414,277,414,277,430,48,430
13,429,226,432,226,448,13,445
460,433,504,433,504,445,460,445
48,449,188,449,188,465,48,465
10,597,62,597,62,612,10,612
353,597,509,597,509,613,353,613
13,620,93,620,93,634,13,634
372,621,496,621,496,634,372,634
20,688,170,688,170,702,20,702
353,726,452,728,451,744,353,742
13,748,202,748,202,762,13,762
