420,9,525,9,525,22,420,22
13,11,169,12,169,25,13,25
413,25,526,25,526,38,413,38
13,28,166,28,166,44,13,44
382,40,528,40,528,54,382,54
13,49,162,49,162,62,13,62
213,53,332,53,332,73,213,73
14,82,181,80,181,95,14,98
293,81,340,81,340,96,293,96
388,84,470,84,470,97,388,97
14,105,130,105,130,121,14,121
14,128,349,126,349,143,14,144
14,146,520,146,520,162,14,162
14,162,410,162,410,178,14,178
16,194,112,197,111,215,15,211
14,217,241,215,241,231,14,233
461,217,502,217,502,229,461,229
49,233,238,233,238,249,49,249
14,252,365,252,365,268,14,268
461,252,502,252,502,264,461,264
49,266,341,266,341,284,49,284
13,285,125,285,125,298,13,298
461,286,502,286,502,298,461,298
49,302,341,302,341,318,49,318
14,321,180,321,180,336,14,336
461,321,502,321,502,333,461,333
50,336,341,336,341,353,50,353
13,354,196,354,196,370,13,370
461,354,502,354,502,368,461,368
49,372,184,372,184,388,49,388
12,600,64,600,64,614,12,614
354,600,509,600,509,616,354,616
13,622,86,622,86,637,13,637
371,622,497,622,497,636,371,636
352,733,454,733,454,746,352,746
14,749,200,751,199,766,14,764
