421,9,525,9,525,21,421,21
13,11,169,9,169,23,13,25
413,25,526,25,526,37,413,37
14,28,166,28,166,44,14,44
382,38,527,38,527,53,382,53
13,47,162,47,162,61,13,61
213,53,332,53,332,73,213,73
14,81,141,81,141,96,14,96
293,81,470,81,470,96,293,96
14,105,126,105,126,119,14,119
14,126,52,126,52,140,14,140
120,126,398,126,398,142,120,142
14,145,536,145,536,162,14,162
14,162,177,162,177,178,14,178
16,193,112,195,111,213,15,211
14,214,197,216,197,232,14,230
461,216,505,216,505,228,461,228
49,233,152,233,152,248,49,248
14,248,236,250,235,266,14,263
461,250,505,250,505,264,461,264
50,266,157,268,157,283,50,281
14,285,197,285,197,300,14,300
461,285,502,285,502,297,461,297
50,301,157,301,157,317,50,317
14,318,228,320,227,334,14,333
461,320,505,320,505,332,461,332
49,337,152,337,152,352,49,352
13,352,178,355,178,369,13,366
461,353,505,353,505,366,461,366
49,370,152,370,152,386,49,386
14,387,217,389,217,404,14,401
461,389,505,389,505,401,461,401
50,405,157,405,157,421,50,421
12,598,64,598,64,613,12,613
354,598,509,598,509,614,354,614
13,621,93,621,93,636,13,636
372,620,497,621,497,636,371,634
358,732,456,732,456,748,358,748
13,749,204,749,204,764,13,764
