421,12,526,12,526,24,421,24
14,14,170,14,170,28,14,28
414,28,526,28,526,41,414,41
14,30,166,30,166,46,14,46
384,42,530,44,530,58,383,56
14,51,163,49,164,63,14,66
214,56,333,56,333,76,214,76
15,86,154,81,155,98,16,103
294,84,472,84,472,98,294,98
16,107,131,107,131,122,16,122
138,129,285,129,285,144,138,144
14,130,54,130,54,142,14,142
16,149,465,149,465,166,16,166
17,185,112,187,111,204,17,202
14,204,212,206,211,222,14,219
462,206,506,206,506,220,462,220
50,222,329,222,329,239,50,239
14,241,377,241,377,257,14,257
462,241,506,241,506,254,462,254
50,258,320,258,320,274,50,274
462,276,506,276,506,289,462,289
14,274,273,277,273,292,14,289
51,289,152,294,151,311,50,306
14,309,237,310,237,325,14,323
462,310,506,310,506,324,462,324
50,326,158,328,158,344,50,342
356,601,510,601,510,617,356,617
13,602,64,602,64,616,13,616
14,624,94,624,94,638,14,638
373,625,498,625,498,638,373,638
364,734,458,734,458,750,364,750
14,751,201,751,201,767,14,767
