417,12,522,12,522,24,417,24
10,14,166,14,166,28,10,28
410,28,524,28,524,41,410,41
10,30,162,30,162,46,10,46
380,42,525,44,525,57,379,56
10,50,159,50,159,65,10,65
210,56,329,56,329,76,210,76
12,84,132,84,132,100,12,100
290,84,468,84,468,98,290,98
12,107,127,107,127,122,12,122
10,130,56,130,56,142,10,142
12,149,532,149,532,165,12,165
12,165,340,165,340,181,12,181
13,196,109,197,109,216,13,214
10,218,373,218,373,234,10,234
458,218,502,218,502,232,458,232
45,235,239,233,240,250,45,252
10,253,247,253,247,269,10,269
458,253,502,253,502,266,458,266
46,268,144,271,143,286,46,283
10,286,225,288,225,302,10,301
458,288,502,288,502,300,458,300
45,304,240,304,240,320,45,320
12,320,194,322,194,338,11,336
458,322,500,322,500,336,458,336
46,337,144,340,143,356,46,352
10,354,233,357,233,372,10,369
458,357,502,357,502,369,458,369
46,371,144,374,143,390,46,387
10,392,194,392,194,406,10,406
457,392,502,392,502,404,457,404
46,409,141,409,141,424,46,424
9,601,60,603,59,616,8,614
352,601,506,601,506,617,352,617
10,624,90,624,90,638,10,638
369,625,493,625,493,638,369,638
349,734,475,730,476,748,349,752
10,750,197,752,197,767,10,766
