417,8,522,8,522,21,417,21
10,10,166,10,166,24,10,24
410,23,523,23,523,37,410,37
10,26,162,26,162,42,10,42
379,38,527,38,527,52,379,52
10,46,159,46,159,61,10,61
209,52,328,52,328,72,209,72
12,80,118,80,118,94,12,94
290,80,338,80,338,94,290,94
385,81,458,81,458,94,385,94
12,103,127,103,127,118,12,118
10,125,52,125,52,138,10,138
114,123,350,125,350,141,114,139
11,145,507,143,508,161,12,162
10,161,536,161,536,177,10,177
12,177,370,177,370,192,12,192
12,207,109,210,109,226,11,223
10,228,194,228,194,244,10,244
458,229,502,229,502,241,458,241
46,246,149,246,149,262,46,262
10,262,233,264,233,278,10,276
458,264,502,264,502,276,458,276
46,278,154,281,154,297,46,294
10,295,194,297,194,313,10,311
458,298,500,298,500,310,458,310
46,314,153,314,153,330,46,330
12,333,225,333,225,348,12,348
458,333,502,333,502,345,458,345
46,349,149,349,149,365,46,365
10,366,194,368,194,382,10,381
458,368,500,368,500,380,458,380
46,381,155,385,154,401,46,397
10,399,214,401,214,417,10,414
458,401,502,401,502,414,458,414
46,418,154,418,154,434,46,434
9,596,60,598,59,612,8,610
352,597,506,597,506,613,352,613
10,620,90,620,90,634,10,634
369,621,493,621,493,634,369,634
356,730,456,730,456,746,356,746
10,748,197,748,197,762,10,762
