417,10,521,10,521,24,417,24
9,13,165,13,165,26,9,26
410,26,522,26,522,40,410,40
9,29,162,29,162,45,9,45
378,41,524,41,524,56,378,56
9,50,158,48,158,62,9,64
209,54,328,54,328,74,209,74
10,82,168,82,168,98,10,98
290,82,336,82,336,97,290,97
383,85,466,85,466,97,383,97
10,106,126,106,126,119,10,119
146,129,422,127,422,143,146,145
10,129,48,129,48,142,10,142
10,148,531,148,531,164,10,164
10,162,428,165,427,182,10,179
12,196,108,197,107,214,11,213
10,215,212,217,211,233,10,230
457,217,501,217,501,230,457,230
45,234,258,234,258,250,45,250
9,251,232,253,231,268,9,266
457,253,501,253,501,265,457,265
45,269,189,269,189,285,45,285
9,284,188,286,187,302,9,300
457,286,501,286,501,300,457,300
45,304,274,304,274,320,45,320
10,320,194,322,194,337,10,335
457,322,498,322,498,334,457,334
45,338,189,338,189,354,45,354
9,356,193,356,193,370,9,370
457,356,501,356,501,368,457,368
45,373,185,373,185,388,45,388
10,389,224,390,223,405,10,403
457,390,501,390,501,404,457,404
45,408,185,408,185,424,45,424
10,425,276,425,276,440,10,440
457,425,501,425,501,437,457,437
45,441,243,440,244,457,45,458
8,601,60,601,60,614,8,614
350,601,505,601,505,616,350,616
11,620,89,624,89,639,10,635
369,624,493,624,493,637,369,637
17,690,269,690,269,706,17,706
350,730,453,732,453,748,350,746
9,750,196,752,195,767,9,765
