420,8,524,8,524,21,420,21
13,10,168,10,168,24,13,24
411,23,525,23,525,35,411,35
13,26,165,26,165,42,13,42
381,38,529,40,529,54,381,52
12,46,161,46,161,61,12,61
211,51,330,51,330,71,211,71
14,80,118,79,118,94,14,96
293,80,460,80,460,94,293,94
13,103,129,103,129,118,13,118
13,125,50,125,50,138,13,138
216,125,398,125,398,141,216,141
13,145,536,145,536,161,13,161
13,159,338,161,338,179,13,177
14,193,110,195,110,212,14,210
13,212,228,214,227,230,13,227
460,214,504,214,504,228,460,228
48,231,237,231,237,247,48,247
13,246,246,249,246,265,13,262
460,249,502,249,502,262,460,262
48,263,157,267,157,284,47,280
13,284,396,284,396,298,13,298
460,284,502,284,502,296,460,296
48,301,142,301,142,316,48,316
13,315,270,318,270,334,13,331
460,318,504,318,504,332,460,332
48,334,297,334,297,350,48,350
12,349,226,352,226,368,11,365
460,353,504,353,504,365,460,365
48,369,188,369,188,385,48,385
10,597,62,597,62,612,10,612
353,597,509,597,509,613,353,613
12,620,93,620,93,634,12,634
372,621,496,621,496,634,372,634
354,730,457,725,457,743,355,748
12,748,202,748,202,762,12,762
