422,9,526,9,526,21,422,21
14,12,170,12,170,25,14,25
414,24,528,24,528,37,414,37
14,28,166,28,166,44,14,44
383,38,529,38,529,53,383,53
14,47,163,47,163,61,14,61
214,56,332,50,333,71,214,77
16,81,157,81,157,96,16,96
294,81,462,81,462,96,294,96
16,101,132,105,131,120,15,117
14,126,228,126,228,142,14,142
16,146,538,146,538,162,16,162
16,161,538,162,538,179,15,177
14,178,26,178,26,192,14,192
16,208,113,210,113,226,15,225
14,229,362,229,362,245,14,245
462,229,506,229,506,242,462,242
50,248,145,244,145,261,50,265
14,262,249,265,249,280,14,277
462,265,504,265,504,277,462,277
50,280,160,282,159,298,50,295
14,296,180,299,179,314,14,311
462,298,506,298,506,312,462,312
50,314,268,314,268,332,50,332
16,330,229,333,229,349,15,346
462,333,506,333,506,346,462,346
50,350,156,350,156,366,50,366
461,368,506,368,506,381,461,381
14,369,198,369,198,383,14,383
50,385,145,385,145,401,50,401
356,572,510,572,510,588,356,588
13,573,64,573,64,586,13,586
15,592,95,596,94,611,14,607
373,596,498,596,498,609,373,609
21,662,277,662,277,678,21,678
13,677,292,677,292,694,13,694
14,694,118,690,118,706,14,710
352,732,479,727,480,744,353,749
14,747,201,749,201,764,14,763
