418,8,522,8,522,21,418,21
12,10,166,10,166,25,12,25
411,23,523,23,523,37,411,37
12,28,164,28,164,44,12,44
380,40,528,40,528,54,380,54
10,47,161,47,161,61,10,61
210,56,329,52,329,72,210,76
12,83,170,79,171,96,13,100
292,81,469,81,469,96,292,96
13,105,129,105,129,119,13,119
12,126,52,126,52,140,12,140
120,126,389,126,389,142,120,142
13,145,462,146,462,164,13,163
13,182,109,184,109,201,13,199
12,202,228,204,227,218,11,216
458,204,502,204,502,216,458,216
48,221,236,221,236,237,48,237
12,236,208,238,207,254,11,251
460,238,502,238,502,252,460,252
46,254,325,254,325,271,46,271
12,270,270,273,270,289,11,286
460,273,502,273,502,286,460,286
48,289,295,289,295,306,48,306
12,306,233,308,233,322,11,321
460,308,502,308,502,320,460,320
48,322,156,325,155,341,47,338
9,598,61,600,61,614,8,611
352,598,508,598,508,614,352,614
12,618,92,623,91,637,11,633
370,620,494,621,494,636,370,634
354,731,457,727,457,745,354,749
12,749,197,749,197,764,12,764
