417,12,522,12,522,25,417,25
10,14,166,14,166,27,10,27
410,29,522,29,522,41,410,41
10,32,162,32,162,48,10,48
379,42,525,42,525,57,379,57
10,51,159,51,159,65,10,65
209,59,327,56,328,75,209,78
12,85,117,85,117,100,12,100
290,85,458,85,458,100,290,100
12,107,128,109,127,124,11,122
10,132,51,130,52,143,10,145
149,130,426,130,426,146,149,146
12,149,493,149,493,166,12,166
11,166,525,164,525,181,12,182
10,181,405,181,405,197,10,197
13,212,108,215,107,232,12,229
10,231,277,233,277,249,10,247
458,233,502,233,502,246,458,246
45,252,234,250,234,266,45,268
10,266,386,268,386,284,10,281
458,269,502,269,502,281,458,281
46,285,141,285,141,301,46,301
10,300,213,302,213,318,10,315
457,302,502,302,502,316,457,316
46,317,144,321,143,337,46,333
12,336,232,337,231,352,11,350
457,337,502,337,502,350,457,350
46,353,144,356,143,371,46,369
10,371,194,371,194,387,10,387
458,373,500,373,500,385,458,385
46,389,152,389,152,405,46,405
10,405,362,406,362,422,10,421
457,406,496,406,496,418,457,418
46,422,381,422,381,438,46,438
9,602,60,602,60,616,9,616
352,602,506,602,506,618,352,618
10,622,91,627,90,641,10,636
369,625,493,625,493,638,369,638
348,736,475,731,476,748,349,753
10,751,197,753,197,768,10,767
