418,8,524,8,524,21,418,21
12,10,166,10,166,24,12,24
411,23,523,23,523,37,411,37
12,26,163,26,163,42,12,42
381,38,529,38,529,52,381,52
10,46,161,46,161,61,10,61
210,51,329,51,329,71,210,71
13,80,154,79,154,94,13,96
292,80,340,80,340,94,292,94
385,81,460,81,460,94,385,94
13,103,129,103,129,118,13,118
128,125,396,125,396,141,128,141
12,126,52,126,52,138,12,138
13,145,507,143,508,161,13,162
12,162,230,162,230,177,12,177
13,192,109,194,109,212,13,210
12,214,194,214,194,230,12,230
458,214,502,214,502,228,458,228
48,232,150,232,150,248,48,248
12,247,233,249,233,265,11,262
460,250,502,250,502,262,460,262
48,264,156,267,155,283,47,281
12,282,225,284,225,298,11,296
458,284,502,284,502,296,458,296
48,301,150,301,150,316,48,316
12,316,196,318,195,334,11,332
458,318,501,318,501,332,458,332
48,333,156,336,155,352,47,349
12,351,195,351,195,367,12,367
458,353,501,353,501,365,458,365
48,369,154,369,154,385,48,385
12,385,214,388,214,404,11,400
458,388,502,388,502,400,458,400
48,402,156,405,155,421,47,418
353,597,508,597,508,613,353,613
9,598,61,598,61,612,9,612
12,618,92,621,91,635,11,632
370,621,494,621,494,634,370,634
357,730,454,730,454,746,357,746
12,748,197,748,197,764,12,764
