420,10,525,10,525,24,420,24
13,13,168,13,168,26,13,26
413,26,525,26,525,39,413,39
13,29,165,29,165,45,13,45
381,41,529,41,529,56,381,56
11,50,161,48,161,62,12,64
212,54,330,54,330,74,212,74
293,82,341,82,341,97,293,97
14,85,144,85,144,98,14,98
386,85,460,85,460,97,386,97
14,106,125,106,125,121,14,121
13,129,215,127,216,142,13,144
13,148,527,148,527,164,13,164
13,162,517,164,517,180,13,178
13,181,69,181,69,194,13,194
14,210,110,212,110,229,14,227
13,229,212,232,211,246,13,244
460,232,504,232,504,244,460,244
49,249,278,245,278,262,49,266
13,264,261,266,261,282,13,279
460,266,504,266,504,280,460,280
47,283,278,281,278,296,48,299
13,301,208,301,208,316,13,316
460,301,502,301,502,313,460,313
49,318,278,315,278,331,49,335
13,336,358,336,358,350,13,350
461,336,502,336,502,348,461,348
49,352,245,352,245,368,49,368
13,370,359,370,359,386,13,386
460,370,504,370,504,384,460,384
48,386,244,386,244,402,48,402
460,404,504,404,504,417,460,417
13,403,190,405,190,420,13,417
49,421,278,418,278,435,49,438
13,437,196,440,195,454,13,452
460,440,504,440,504,452,460,452
47,455,278,453,278,470,48,472
10,601,62,601,62,614,10,614
353,601,509,601,509,616,353,616
13,620,93,624,92,639,12,635
372,621,496,623,495,637,371,635
366,733,445,731,445,748,366,750
12,750,198,750,198,766,12,766
