417,8,522,8,522,21,417,21
10,10,166,10,166,24,10,24
410,23,523,23,523,37,410,37
10,26,162,26,162,42,10,42
380,38,522,38,522,52,380,52
10,46,159,46,159,59,10,59
209,52,328,52,328,72,209,72
12,80,130,80,130,94,12,94
290,80,337,80,337,94,290,94
385,81,458,81,458,94,385,94
12,103,126,103,126,118,12,118
116,125,393,125,393,141,116,141
10,126,52,126,52,138,10,138
12,145,537,145,537,161,12,161
12,160,252,162,251,177,11,174
13,192,109,193,109,212,13,210
10,211,210,215,210,230,10,227
458,214,502,214,502,228,458,228
46,231,275,229,276,245,46,247
10,246,258,249,258,265,10,262
458,249,502,249,502,262,458,262
46,265,276,265,276,282,46,282
10,284,206,284,206,298,10,298
458,284,500,284,500,296,458,296
46,300,275,298,276,314,46,316
10,318,356,318,356,334,10,334
458,318,500,318,500,332,458,332
46,333,265,333,265,350,46,350
10,352,276,352,276,368,10,368
458,353,502,353,502,365,458,365
46,368,360,368,360,385,46,385
10,388,357,388,357,402,10,402
458,388,502,388,502,400,458,400
46,404,266,404,266,420,46,420
9,596,60,598,59,612,8,610
352,597,506,597,506,613,352,613
10,620,90,620,90,634,10,634
369,621,493,621,493,634,369,634
368,730,450,730,450,746,368,746
10,747,197,747,197,762,10,762
