418,6,522,6,522,20,418,20
12,9,166,9,166,22,12,22
412,22,524,22,524,36,412,36
12,25,163,25,163,41,12,41
381,37,528,37,528,52,381,52
10,46,161,44,161,58,10,60
210,50,329,50,329,70,210,70
13,79,143,77,144,93,13,94
292,78,468,78,468,93,292,93
13,102,129,102,129,117,13,117
173,124,440,124,440,140,173,140
12,125,52,125,52,138,12,138
13,144,530,144,530,160,13,160
12,160,525,160,525,176,12,176
12,175,150,175,150,190,12,190
13,206,109,208,109,225,13,223
12,226,198,228,198,242,11,240
458,228,502,228,502,240,458,240
47,245,277,241,277,258,48,262
12,262,310,262,310,278,12,278
458,262,502,262,502,276,458,276
47,279,277,277,277,293,48,295
12,297,358,297,358,312,12,312
458,297,502,297,502,309,458,309
48,313,306,313,306,330,48,330
12,330,221,332,221,348,11,346
458,332,502,332,502,344,458,344
48,348,277,348,277,364,48,364
12,366,387,366,387,382,12,382
458,366,502,366,502,380,458,380
48,382,305,382,305,400,48,400
12,400,278,400,278,416,12,416
458,401,502,401,502,413,458,413
48,417,332,417,332,433,48,433
9,597,61,597,61,610,9,610
351,597,507,597,507,612,351,612
12,616,92,620,91,635,11,631
370,620,494,620,494,633,370,633
378,729,449,729,449,744,378,744
12,746,197,748,197,763,11,761
