422,12,528,12,528,25,422,25
16,13,170,15,170,29,15,27
415,29,527,29,527,41,415,41
16,32,168,32,168,48,16,48
385,42,530,42,530,57,385,57
16,51,165,51,165,65,16,65
214,59,333,56,333,75,214,78
17,85,160,85,160,100,17,100
296,85,464,85,464,100,296,100
17,107,133,109,133,124,17,122
16,130,222,130,222,146,16,146
17,150,537,150,537,166,17,166
16,165,529,165,529,182,16,182
17,182,393,180,393,195,17,197
17,213,113,215,113,230,17,229
16,230,230,233,230,249,15,246
464,233,508,233,508,246,464,246
50,252,249,252,249,268,50,268
16,267,200,269,199,284,15,281
462,269,505,269,505,281,462,281
50,285,146,285,146,301,50,301
16,300,229,302,229,318,15,315
462,302,508,302,508,316,462,316
52,318,149,321,149,337,51,334
16,336,181,339,181,353,15,350
462,337,506,337,506,350,462,350
50,354,146,354,146,370,50,370
16,370,237,373,237,388,15,385
462,373,508,373,508,385,462,385
52,387,149,390,149,406,51,403
16,406,362,406,362,422,16,422
462,406,508,406,508,420,462,420
50,424,146,424,146,440,50,440
16,440,398,441,398,457,15,455
462,441,505,441,505,454,462,454
50,458,184,458,184,474,50,474
16,476,393,476,393,492,16,492
462,476,508,476,508,488,462,488
50,493,146,493,146,509,50,509
13,602,65,602,65,617,13,617
357,602,512,602,512,618,357,618
16,625,96,625,96,640,16,640
374,625,498,626,498,640,374,638
354,736,479,731,480,749,354,754
16,751,205,753,205,768,15,767
