420,9,525,9,525,22,420,22
13,11,169,12,169,25,13,25
413,25,526,25,526,38,413,38
13,29,166,27,166,43,13,45
382,39,530,41,530,56,382,55
13,49,162,49,162,62,13,62
213,53,332,53,332,73,213,73
14,82,125,80,125,95,14,98
293,81,470,82,470,97,293,95
14,105,130,105,130,121,14,121
159,128,425,126,425,142,160,144
14,128,54,128,54,141,14,141
14,146,528,148,527,164,14,163
14,162,443,162,443,178,14,178
16,195,112,196,111,213,15,211
14,214,201,217,201,232,14,229
461,217,505,217,505,229,461,229
50,233,278,233,278,249,50,249
13,252,313,252,313,268,13,268
461,252,505,252,505,264,461,264
49,268,278,268,278,284,49,284
13,285,312,285,312,301,13,301
461,285,505,285,505,298,461,298
50,302,278,302,278,318,50,318
14,319,261,321,261,336,14,333
461,321,505,321,505,333,461,333
49,337,279,334,280,350,49,354
13,354,390,354,390,370,13,370
461,354,505,354,505,368,461,368
49,370,245,370,245,388,49,388
12,600,64,600,64,614,12,614
354,600,509,600,509,616,354,616
13,620,93,624,93,638,12,634
371,622,497,622,497,636,371,636
367,733,443,729,444,746,368,750
13,750,200,750,200,765,13,765
