420,9,525,9,525,22,420,22
13,11,169,12,169,25,13,25
413,25,526,25,526,38,413,38
13,28,166,28,166,44,13,44
382,40,530,40,530,54,382,54
13,49,162,47,162,61,13,63
213,53,332,53,332,73,213,73
14,82,142,80,142,95,14,97
293,81,340,81,340,96,293,96
388,84,470,84,470,97,388,97
14,105,130,105,130,121,14,121
14,128,221,128,221,144,14,144
14,146,510,146,510,164,14,164
14,164,414,162,414,178,14,179
16,194,112,197,111,215,15,211
14,215,228,217,227,232,14,229
461,217,505,217,505,229,461,229
49,233,297,233,297,249,49,249
13,250,302,252,302,268,13,266
460,252,505,252,505,264,460,264
49,268,150,268,150,284,49,284
13,285,207,285,207,301,13,301
461,285,505,285,505,298,461,298
49,302,150,302,150,318,49,318
14,317,236,320,235,336,14,333
460,321,505,321,505,333,460,333
49,335,193,338,193,355,49,352
13,354,210,354,210,370,13,370
461,354,505,354,505,368,461,368
49,371,297,371,297,387,49,387
14,389,340,389,340,405,14,405
461,389,505,389,505,402,461,402
49,406,297,406,297,422,49,422
14,424,274,424,274,440,14,440
460,424,505,424,505,436,460,436
49,439,193,442,193,459,49,456
12,600,64,600,64,614,12,614
354,600,509,600,509,616,354,616
13,620,93,624,93,638,12,634
371,622,497,622,497,636,371,636
21,664,273,668,273,683,21,680
21,689,186,689,186,702,21,702
365,733,461,733,461,748,365,748
13,750,200,750,200,765,13,765
