421,12,525,12,525,25,421,25
14,14,170,14,170,28,14,28
414,27,526,27,526,41,414,41
14,30,166,30,166,46,14,46
384,42,529,42,529,56,384,56
14,51,163,49,164,63,14,66
214,56,332,56,332,76,214,76
15,86,149,83,149,98,16,101
294,84,342,84,342,98,294,98
389,85,472,85,472,98,389,98
16,107,127,107,127,122,16,122
170,129,437,127,437,143,170,145
14,130,54,130,54,142,14,142
16,149,541,149,541,165,16,165
14,163,541,165,541,182,14,181
14,179,160,182,159,196,14,193
17,212,113,213,113,229,17,227
14,233,282,233,282,248,14,248
462,233,506,233,506,245,462,245
52,249,278,249,278,266,52,266
14,266,229,268,229,282,14,280
461,268,506,268,506,280,461,280
50,285,190,285,190,300,50,300
14,301,281,301,281,317,14,317
461,301,506,301,506,314,461,314
50,318,248,318,248,334,50,334
16,337,366,337,366,352,16,352
461,337,500,337,500,349,461,349
50,353,351,353,351,369,50,369
14,370,198,372,198,388,14,386
461,372,506,372,506,384,461,384
50,389,190,389,190,404,50,404
13,590,64,590,64,605,13,605
354,590,510,590,510,606,354,606
14,613,94,613,94,628,14,628
373,613,497,613,497,626,373,626
22,676,273,681,273,697,22,693
14,696,128,696,128,710,14,710
354,732,457,733,457,749,354,747
14,752,204,752,204,768,14,768
