418,10,522,10,522,24,418,24
12,13,166,13,166,26,12,26
412,26,524,26,524,40,412,40
12,29,163,29,163,45,12,45
381,41,530,41,530,56,381,56
10,50,161,48,161,62,10,64
210,54,329,54,329,74,210,74
13,83,125,81,125,97,13,98
292,82,469,82,469,97,292,97
13,106,129,106,129,121,13,121
12,129,52,129,52,142,12,142
93,129,334,129,334,144,93,144
13,146,504,149,503,164,13,161
13,162,356,162,356,180,13,180
13,196,109,197,109,214,13,213
12,215,394,217,394,233,11,231
460,218,501,218,501,230,460,230
48,234,150,234,150,250,48,250
12,253,213,253,213,267,12,267
460,253,502,253,502,265,460,265
48,269,150,269,150,285,48,285
12,285,233,286,233,301,11,299
460,286,504,286,504,300,460,300
48,301,156,304,155,319,47,317
12,320,177,323,177,337,11,334
460,321,504,321,504,334,460,334
48,337,154,337,154,354,48,354
12,354,225,356,225,370,11,369
460,356,504,356,504,368,460,368
48,373,150,373,150,388,48,388
12,389,236,390,235,406,11,405
460,390,502,390,502,404,460,404
48,408,150,408,150,424,48,424
12,425,277,425,277,440,12,440
460,425,504,425,504,437,460,437
48,440,249,442,249,460,47,458
12,459,363,459,363,474,12,474
458,460,497,460,497,472,458,472
48,476,369,476,369,492,48,492
9,601,61,601,61,614,9,614
351,601,507,601,507,616,351,616
12,620,92,624,91,639,11,635
370,624,494,624,494,637,370,637
357,732,453,734,453,750,357,748
12,750,197,752,197,767,11,765
