420,8,525,8,525,21,420,21
13,12,169,12,169,25,13,25
413,23,526,23,526,37,413,37
14,28,166,28,166,44,14,44
382,38,530,40,530,55,382,54
13,47,162,47,162,61,13,61
213,53,332,53,332,73,213,73
14,80,160,80,160,96,14,96
293,81,470,81,470,96,293,96
14,105,129,105,129,119,14,119
14,126,53,126,53,140,14,140
257,126,440,126,440,141,257,141
14,145,464,146,463,164,14,163
16,182,112,184,111,201,15,199
14,202,229,204,229,218,14,216
461,204,505,204,505,216,461,216
49,221,238,221,238,237,49,237
13,236,272,238,271,254,13,251
461,238,505,238,505,252,461,252
49,256,298,253,298,269,49,272
13,270,236,273,235,289,13,286
461,273,505,273,505,286,461,286
50,288,157,291,157,307,50,305
12,598,64,598,64,613,12,613
354,598,509,598,509,614,354,614
13,621,93,621,93,636,13,636
372,620,497,621,497,636,371,634
21,689,169,687,169,703,21,704
355,730,458,728,458,745,356,748
13,749,202,749,202,764,13,764
