418,8,524,8,524,21,418,21
12,10,168,10,168,24,12,24
411,23,523,23,523,37,411,37
12,26,163,26,163,42,12,42
381,38,530,40,530,53,381,52
10,46,161,46,161,61,10,61
210,51,329,51,329,71,210,71
13,80,157,79,157,94,13,96
292,80,460,80,460,94,292,94
13,103,129,103,129,118,13,118
156,125,433,125,433,141,156,141
12,126,52,126,52,138,12,138
13,145,498,143,498,160,13,162
13,160,521,160,521,177,13,177
13,192,109,194,109,212,13,210
12,213,194,214,194,230,11,228
460,214,502,214,502,228,460,228
46,233,147,229,148,244,46,249
12,248,233,249,233,264,11,262
460,249,504,249,504,262,460,262
48,264,152,267,151,283,47,281
12,281,225,284,225,298,11,296
458,284,504,284,504,296,458,296
46,300,148,300,148,316,46,316
12,316,196,318,195,334,11,332
460,318,501,318,501,332,460,332
46,333,152,336,151,351,46,349
12,350,177,353,177,368,11,365
460,353,504,353,504,365,460,365
46,369,148,369,148,385,46,385
9,596,61,598,61,612,8,610
353,597,508,597,508,613,353,613
12,620,92,620,92,634,12,634
370,619,494,620,494,634,370,633
372,730,448,730,448,744,372,744
12,747,197,747,197,762,12,762
