422,8,526,8,526,21,422,21
16,10,170,10,170,23,16,23
415,23,527,23,527,37,415,37
16,28,168,28,168,44,16,44
385,38,533,38,533,53,385,53
16,47,165,47,165,61,16,61
214,55,333,52,333,71,214,74
17,81,145,81,145,96,17,96
296,81,473,81,473,96,296,96
17,103,129,105,129,120,17,118
16,126,56,126,56,140,16,140
120,126,293,126,293,142,120,142
17,145,538,145,538,162,17,162
16,162,270,162,270,178,16,178
17,193,113,195,113,213,17,211
16,214,229,216,229,230,15,228
462,216,506,216,506,228,462,228
52,233,146,233,146,248,52,248
16,248,200,250,199,266,15,264
462,250,505,250,505,264,462,264
52,265,149,268,149,283,51,280
16,282,250,285,250,300,15,297
462,285,505,285,505,297,462,297
52,299,149,302,149,318,51,315
13,598,65,598,65,612,13,612
356,598,512,598,512,614,356,614
16,621,96,621,96,636,16,636
374,620,498,621,498,636,374,634
350,732,456,732,456,746,350,746
16,749,202,749,202,764,16,764
