418,12,522,12,522,24,418,24
12,14,168,14,168,28,12,28
411,27,525,27,525,41,411,41
12,30,163,30,163,46,12,46
381,42,528,44,527,58,381,56
10,50,161,50,161,65,10,65
210,55,329,55,329,75,210,75
292,84,338,84,338,98,292,98
13,86,123,84,124,98,13,100
386,85,460,85,460,98,386,98
13,107,129,107,129,122,13,122
104,129,376,129,376,145,104,145
12,130,52,130,52,142,12,142
13,149,536,149,536,165,13,165
12,166,68,166,68,181,12,181
13,196,109,198,109,216,13,214
12,218,361,218,361,234,12,234
460,218,504,218,504,232,460,232
48,234,248,236,247,252,47,250
12,253,277,253,277,269,12,269
460,253,504,253,504,266,460,266
47,269,307,268,308,285,48,286
12,288,358,288,358,304,12,304
458,288,504,288,504,301,458,301
48,304,244,304,244,320,48,320
9,590,61,590,61,605,9,605
352,590,508,590,508,606,352,606
12,613,92,613,92,628,12,628
370,613,494,613,494,626,370,626
18,680,294,680,294,696,18,696
10,696,126,696,126,712,10,712
366,734,442,732,443,749,366,751
12,752,201,752,201,768,12,768
