418,9,522,9,522,22,418,22
12,11,166,12,166,25,12,25
411,25,523,25,523,38,411,38
12,28,164,28,164,44,12,44
381,40,525,40,525,54,381,54
10,49,161,47,161,61,10,63
210,53,329,53,329,73,210,73
13,82,177,80,177,95,13,97
292,81,468,83,467,98,291,95
13,105,129,105,129,121,13,121
12,128,52,128,52,141,12,141
138,128,386,128,386,142,138,142
13,146,517,148,517,165,13,163
12,160,537,162,537,180,11,178
13,180,76,180,76,193,13,193
13,210,109,211,109,228,13,226
12,230,361,230,361,246,12,246
460,230,502,230,502,244,460,244
47,247,306,245,306,262,48,264
12,262,225,265,225,281,11,278
458,265,502,265,502,278,458,278
48,282,286,282,286,298,48,298
12,300,278,300,278,314,12,314
458,300,502,300,502,312,458,312
47,316,327,314,328,331,48,333
12,333,234,334,234,349,11,347
458,334,502,334,502,348,458,348
47,351,262,348,262,364,48,368
12,369,358,369,358,385,12,385
458,369,502,369,502,382,458,382
46,386,142,386,142,402,46,402
9,600,61,600,61,613,9,613
352,600,508,600,508,616,352,616
12,622,92,622,92,637,12,637
370,622,494,622,494,636,370,636
12,643,270,645,270,660,11,658
366,733,482,729,483,746,366,750
12,749,197,750,197,766,11,764
