417,10,522,10,522,24,417,24
10,13,165,13,165,26,10,26
410,26,522,26,522,39,410,39
10,29,162,29,162,45,10,45
380,41,526,41,526,56,380,56
10,49,160,49,160,64,10,64
210,54,328,54,328,74,210,74
12,82,156,82,156,98,12,98
290,84,338,84,338,97,290,97
385,85,458,85,458,97,385,97
12,106,127,106,127,121,12,121
135,129,425,127,425,143,136,145
10,129,52,129,52,141,10,141
12,148,536,148,536,164,12,164
10,164,130,164,130,178,10,178
13,195,108,198,107,216,12,213
10,217,347,217,347,233,10,233
458,217,500,217,500,230,458,230
46,234,280,234,280,250,46,250
10,253,338,253,338,268,10,268
457,253,501,253,501,265,457,265
46,268,242,268,242,285,46,285
10,286,357,286,357,302,10,302
457,286,502,286,502,300,457,300
46,302,242,302,242,318,46,318
10,320,193,323,193,337,10,334
458,321,502,321,502,334,458,334
46,337,275,334,276,351,46,355
351,601,506,599,506,614,352,617
9,601,60,601,60,614,9,614
10,621,91,623,90,638,10,635
369,624,493,624,493,637,369,637
365,733,442,731,443,748,365,750
10,750,197,750,197,766,10,766
