418,13,522,13,522,25,418,25
12,14,168,14,168,29,12,29
411,27,523,27,523,41,411,41
12,32,164,32,164,48,12,48
381,43,529,43,529,57,381,57
10,51,161,51,161,66,10,66
210,59,329,56,329,75,210,78
13,86,123,84,124,99,13,101
292,85,340,85,340,100,292,100
385,86,460,86,460,100,385,100
13,109,129,109,129,123,13,123
12,130,225,130,225,146,12,146
13,150,509,149,509,166,13,167
12,166,230,166,230,182,12,182
13,198,109,199,109,217,13,215
12,218,194,220,194,236,11,234
460,220,504,220,504,232,460,232
48,237,144,237,144,252,48,252
12,253,233,254,233,269,11,267
460,254,504,254,504,268,460,268
48,268,148,272,147,288,47,284
12,287,254,289,254,304,11,301
458,289,504,289,504,301,458,301
48,305,144,305,144,321,48,321
12,324,196,324,196,338,12,338
460,324,501,324,501,336,460,336
48,338,148,341,147,357,47,354
12,357,195,357,195,373,12,373
460,357,501,357,501,370,460,370
48,374,184,374,184,390,48,390
9,601,61,604,61,618,8,615
353,602,508,602,508,618,353,618
12,625,92,625,92,640,12,640
370,624,494,626,494,640,370,638
382,736,436,736,436,748,382,748
12,753,197,753,197,767,12,767
