417,6,521,6,521,20,417,20
10,9,166,9,166,22,10,22
410,22,524,22,524,36,410,36
10,25,162,25,162,41,10,41
380,37,529,37,529,52,380,52
10,46,159,44,160,58,10,60
209,50,328,50,328,70,209,70
11,79,126,78,126,93,12,94
290,80,468,80,468,93,290,93
12,102,127,102,127,117,12,117
145,125,407,123,408,139,145,141
10,125,52,125,52,138,10,138
12,144,524,144,524,160,12,160
10,161,229,161,229,176,10,176
12,191,109,194,109,212,11,209
10,213,194,213,194,229,10,229
457,213,502,213,502,226,457,226
46,230,149,230,149,246,46,246
10,247,224,249,223,264,10,261
457,249,502,249,502,261,457,261
46,266,149,264,149,280,46,282
10,280,233,282,233,298,10,295
457,282,502,282,502,296,457,296
46,300,154,300,154,314,46,314
12,316,176,319,175,333,11,330
458,317,502,317,502,330,458,330
46,334,153,334,153,350,46,350
10,350,277,352,277,368,10,366
457,352,502,352,502,365,457,365
46,366,154,369,154,385,46,382
9,597,60,597,60,610,9,610
351,597,506,597,506,612,351,612
10,616,91,620,90,635,10,631
369,620,493,620,493,633,369,633
356,729,454,729,454,745,356,745
10,746,197,748,197,763,10,761
