420,9,524,9,524,22,420,22
13,11,167,12,167,25,13,25
413,25,525,25,525,38,413,38
13,28,165,28,165,44,13,44
381,40,530,40,530,54,381,54
11,49,161,47,161,61,12,63
212,54,330,54,330,73,212,73
14,81,121,81,121,97,14,97
293,82,461,84,461,98,293,96
13,102,129,106,129,122,13,118
13,128,53,128,53,141,13,141
144,128,401,128,401,142,144,142
13,146,535,146,535,162,13,162
13,164,319,162,320,177,13,179
14,195,110,196,110,213,14,211
13,217,196,217,196,232,13,232
460,217,504,217,504,229,460,229
48,233,144,233,144,249,48,249
13,250,234,252,234,266,13,264
460,252,504,252,504,264,460,264
49,266,149,269,149,285,48,282
13,285,323,285,323,301,13,301
460,285,504,285,504,298,460,298
48,302,144,302,144,318,48,318
13,318,177,321,177,336,13,333
460,321,504,321,504,333,460,333
48,337,185,337,185,353,48,353
12,354,388,354,388,370,12,370
460,354,504,354,504,368,460,368
47,372,143,368,144,385,48,388
10,600,62,600,62,614,10,614
353,600,509,600,509,614,353,614
13,618,92,623,91,638,12,634
371,622,495,622,495,636,371,636
384,731,476,733,475,748,383,746
12,749,198,750,198,766,11,764
