418,10,522,10,522,24,418,24
12,13,166,13,166,26,12,26
412,26,524,26,524,40,412,40
12,29,163,29,163,45,12,45
381,41,528,41,528,56,381,56
10,50,161,48,161,62,10,64
210,54,329,54,329,74,210,74
292,82,468,82,468,97,292,97
13,84,129,83,129,97,13,98
13,106,129,106,129,122,13,122
117,128,317,128,317,144,117,144
12,129,52,129,52,142,12,142
13,148,500,148,500,165,13,165
13,185,109,187,109,202,13,201
12,205,97,205,97,218,12,218
458,206,501,206,501,218,458,218
47,222,277,220,277,237,48,239
12,241,237,241,237,256,12,256
458,241,501,241,501,253,458,253
48,257,277,257,277,273,48,273
12,276,123,276,123,289,12,289
458,276,501,276,501,288,458,288
47,292,277,288,277,305,48,308
458,309,501,309,501,322,458,322
12,310,194,310,194,325,12,325
48,326,277,326,277,342,48,342
9,590,61,590,61,604,9,604
351,590,507,590,507,605,351,605
12,610,84,613,83,627,11,624
370,610,494,612,494,626,370,625
18,677,302,677,302,696,18,696
12,692,176,695,175,710,11,707
366,734,443,730,444,747,366,751
12,750,197,752,197,767,11,765
