416,8,521,8,521,21,416,21
9,10,164,10,164,24,9,24
407,23,521,23,521,37,407,37
9,26,161,26,161,42,9,42
377,38,522,38,522,52,377,52
8,46,157,46,157,61,8,61
207,51,326,51,326,71,207,71
10,81,127,79,128,94,10,96
289,80,336,80,336,94,289,94
382,81,466,81,466,94,382,94
9,103,126,103,126,118,9,118
9,125,49,125,49,138,9,138
134,125,405,125,405,141,134,141
9,145,513,145,513,161,9,161
9,161,474,161,474,177,9,177
10,192,106,194,106,212,10,210
9,214,218,214,218,230,9,230
457,214,498,214,498,228,457,228
43,232,241,230,241,246,44,248
9,246,222,249,222,265,9,262
456,249,500,249,500,262,456,262
44,266,178,266,178,282,44,282
9,284,105,284,105,297,9,297
456,284,498,284,498,296,456,296
44,299,181,301,181,317,43,315
9,316,224,318,223,333,9,331
456,318,500,318,500,332,456,332
44,334,233,334,233,350,44,350
9,353,245,353,245,368,9,368
457,353,500,353,500,365,457,365
44,369,241,369,241,385,44,385
9,388,192,388,192,402,9,402
456,388,500,388,500,400,456,400
44,405,178,405,178,420,44,420
9,418,230,421,230,437,9,434
456,421,500,421,500,434,456,434
44,437,181,441,181,457,43,452
9,454,174,457,174,472,9,469
456,457,500,457,500,469,456,469
44,473,192,473,192,489,44,489
6,597,58,597,58,612,6,612
349,597,505,597,505,613,349,613
9,617,88,621,87,635,8,631
368,619,492,621,491,634,367,633
365,730,449,730,449,745,365,745
9,748,194,748,194,762,9,762
