420,12,525,12,525,25,420,25
13,14,169,14,169,28,13,28
413,27,526,27,526,41,413,41
14,30,166,30,166,46,14,46
382,42,530,44,530,58,382,56
13,50,162,50,162,65,13,65
213,56,332,56,332,76,213,76
14,84,157,83,157,98,14,100
294,84,461,84,461,98,294,98
14,107,130,107,130,122,14,122
147,130,338,127,338,143,148,146
14,130,54,130,54,142,14,142
14,149,541,149,541,165,14,165
13,165,534,165,534,181,13,181
13,183,42,179,43,193,15,197
16,212,112,213,111,229,15,227
14,230,201,233,201,248,14,245
461,233,505,233,505,245,461,245
49,249,280,249,280,266,49,266
13,268,209,268,209,282,13,282
461,268,504,268,504,280,461,280
50,284,279,282,280,298,50,300
13,298,197,301,197,317,13,314
461,301,505,301,505,314,461,314
49,318,280,318,280,334,49,334
14,334,196,337,195,352,14,349
461,337,505,337,505,349,461,349
49,353,280,353,280,369,49,369
13,372,236,372,236,386,13,386
461,372,505,372,505,384,461,384
49,387,279,385,280,402,49,404
14,403,281,405,281,421,14,419
461,405,505,405,505,418,461,418
49,422,234,422,234,438,49,438
14,440,192,440,192,456,14,456
461,441,505,441,505,453,461,453
49,457,279,453,280,470,49,474
12,601,64,601,64,616,12,616
354,601,509,601,509,617,354,617
13,624,93,624,93,638,13,638
372,622,497,624,497,638,371,637
367,734,446,730,447,748,368,752
13,752,200,752,200,766,13,766
