420,10,525,10,525,24,420,24
13,13,169,13,169,26,13,26
413,26,526,26,526,40,413,40
13,29,166,29,166,45,13,45
382,41,528,41,528,56,382,56
13,50,162,48,162,62,13,64
213,54,330,54,330,74,213,74
16,82,121,82,121,98,16,98
293,82,461,82,461,97,293,97
14,106,126,106,126,122,14,122
142,129,425,127,425,143,142,145
14,129,54,129,54,142,14,142
14,148,524,148,524,164,14,164
14,164,528,164,528,180,14,180
14,178,530,178,530,194,14,194
14,196,60,196,60,209,14,209
16,225,112,227,111,245,15,243
14,245,220,248,219,262,14,260
461,248,505,248,505,260,461,260
49,264,278,264,278,280,49,280
14,278,297,281,297,297,14,294
461,281,505,281,505,294,461,294
49,298,278,296,278,314,49,316
14,314,261,316,261,332,14,329
461,317,505,317,505,329,461,329
49,333,278,333,278,349,49,349
14,350,364,350,364,366,14,366
461,350,505,350,505,364,461,364
49,367,189,369,189,385,49,383
13,385,280,385,280,401,13,401
461,385,505,385,505,398,461,398
49,402,222,402,222,418,49,418
14,419,365,419,365,435,14,435
461,421,500,421,500,433,461,433
49,435,350,435,350,453,49,453
14,452,257,454,257,470,14,468
460,454,502,454,502,468,460,468
49,472,278,472,278,488,49,488
354,589,509,589,509,605,354,605
12,590,64,590,64,604,12,604
13,609,93,613,93,629,12,624
372,610,496,612,495,626,371,625
21,677,293,679,293,694,21,691
13,694,38,694,38,708,13,708
353,730,457,732,457,748,353,746
13,750,200,752,199,767,13,765
