418,9,524,9,524,21,418,21
11,11,167,9,168,23,12,25
411,23,523,23,523,37,411,37
12,28,164,28,164,44,12,44
381,40,525,40,525,53,381,53
10,47,161,47,161,61,10,61
210,56,329,52,329,72,210,76
13,81,144,81,144,96,13,96
292,81,338,81,338,96,292,96
386,82,469,82,469,96,386,96
13,105,129,105,129,119,13,119
12,126,52,126,52,140,12,140
105,126,332,126,332,142,105,142
13,146,509,145,509,162,13,163
12,162,394,162,394,178,12,178
13,193,109,195,109,213,13,211
12,216,205,216,205,232,12,232
460,216,501,216,501,228,460,228
47,233,182,233,182,247,47,247
12,250,232,250,232,266,12,266
460,250,501,250,501,264,460,264
48,266,182,266,182,284,48,284
11,285,226,283,226,299,12,300
460,285,501,285,501,297,460,297
48,300,184,302,183,318,47,316
12,320,256,320,256,336,12,336
460,320,501,320,501,332,460,332
48,334,194,338,194,354,47,350
12,353,232,353,232,369,12,369
460,354,501,354,501,366,460,366
48,370,182,370,182,386,48,386
12,389,129,389,129,401,12,401
460,389,501,389,501,401,460,401
48,405,243,405,243,421,48,421
12,422,261,422,261,438,12,438
458,422,501,422,501,436,458,436
48,439,243,439,243,455,48,455
12,457,338,457,338,473,12,473
458,457,501,457,501,470,458,470
48,474,244,474,244,490,48,490
9,598,61,600,61,614,8,611
353,598,508,598,508,614,353,614
12,621,92,621,92,636,12,636
370,621,494,622,494,636,370,634
368,732,453,732,453,746,368,746
12,749,198,749,198,764,12,764
