421,12,525,12,525,24,421,24
14,14,170,14,170,28,14,28
414,27,527,27,527,41,414,41
14,30,166,30,166,46,14,46
384,42,529,44,529,58,383,56
14,51,163,49,164,63,14,66
214,56,332,56,332,76,214,76
16,84,160,84,160,98,16,98
294,84,462,84,462,98,294,98
16,107,131,107,131,122,16,122
110,129,385,129,385,145,110,145
14,130,56,130,56,142,14,142
16,149,538,149,538,165,16,165
14,164,536,164,536,181,14,181
16,181,423,181,423,195,16,195
17,212,112,213,111,229,17,227
14,233,282,233,282,248,14,248
461,233,506,233,506,245,461,245
50,250,194,247,194,263,50,267
14,266,230,268,230,282,14,280
462,268,506,268,506,280,462,280
50,285,224,285,224,300,50,300
14,298,228,301,227,317,14,314
462,301,506,301,506,314,462,314
50,318,190,320,190,337,50,335
16,334,273,337,273,352,15,349
462,337,505,337,505,349,462,349
50,353,280,353,280,369,50,369
14,369,180,372,179,388,14,385
462,372,506,372,506,384,462,384
50,387,156,389,155,405,50,403
14,405,198,405,198,421,14,421
461,405,506,405,506,418,461,418
50,422,190,422,190,438,50,438
13,590,64,590,64,605,13,605
354,590,510,590,510,606,354,606
14,613,94,613,94,628,14,628
373,613,497,613,497,626,373,626
22,681,306,681,306,696,22,696
16,696,36,696,36,709,16,709
354,732,454,733,454,749,354,747
14,752,204,752,204,768,14,768
