417,6,521,6,521,20,417,20
10,9,166,9,166,22,10,22
410,22,522,22,522,35,410,35
10,25,162,25,162,41,10,41
380,37,526,37,526,52,380,52
10,46,159,44,160,58,10,60
209,50,328,50,328,70,209,70
11,79,153,77,153,93,12,94
290,80,468,80,468,93,290,93
12,102,127,102,127,117,12,117
110,125,377,123,377,139,110,141
10,125,52,125,52,138,10,138
12,144,490,144,490,160,12,160
10,160,376,160,376,176,10,176
13,191,109,193,109,210,13,209
10,210,197,213,197,229,10,226
457,213,502,213,502,226,457,226
46,230,276,230,276,246,46,246
10,249,310,249,310,264,10,264
457,249,502,249,502,261,457,261
46,265,275,262,276,279,46,282
10,280,258,282,258,298,10,295
457,282,502,282,502,296,457,296
46,299,275,297,276,312,46,315
12,315,188,317,187,333,11,331
457,317,502,317,502,330,457,330
46,333,276,333,276,350,46,350
10,352,388,352,388,366,10,366
458,352,502,352,502,364,458,364
46,368,242,368,242,384,46,384
10,386,357,386,357,402,10,402
458,386,502,386,502,400,458,400
46,402,242,402,242,418,46,418
352,596,506,596,506,612,352,612
9,597,60,597,60,610,9,610
11,616,91,620,90,635,10,631
369,620,493,620,493,633,369,633
365,729,441,727,441,744,365,746
10,746,197,746,197,762,10,762
