418,9,524,9,524,22,418,22
12,11,167,12,167,25,12,25
411,25,523,25,523,38,411,38
12,28,164,28,164,44,12,44
381,40,526,40,526,54,381,54
10,49,161,47,161,61,10,63
210,53,329,53,329,73,210,73
13,82,140,82,140,97,13,97
292,82,460,84,459,97,291,96
13,105,125,105,125,120,13,120
179,128,446,126,446,142,180,143
12,128,49,128,49,141,12,141
13,146,534,146,534,164,13,164
12,164,174,164,174,178,12,178
13,194,109,196,109,213,13,211
12,217,194,217,194,232,12,232
460,217,504,217,504,229,460,229
48,233,150,233,150,249,48,249
12,250,233,252,233,266,11,264
460,252,504,252,504,264,460,264
48,266,156,269,155,285,47,282
12,283,226,285,226,301,11,299
460,285,504,285,504,298,460,298
48,302,154,302,154,318,48,318
12,318,177,321,177,336,11,333
460,321,504,321,504,333,460,333
48,337,154,337,154,353,48,353
9,600,61,600,61,613,9,613
353,600,508,600,508,616,353,616
12,622,92,622,92,637,12,637
370,622,494,622,494,637,370,637
357,733,454,733,454,748,357,748
12,750,197,750,197,765,12,765
