422,12,526,12,526,25,422,25
16,14,170,14,170,29,16,29
415,29,527,29,527,41,415,41
16,32,168,32,168,48,16,48
385,42,533,42,533,57,385,57
16,51,163,51,163,65,16,65
214,59,333,56,333,75,214,78
17,85,165,85,165,100,17,100
296,85,472,85,472,100,296,100
17,107,132,109,131,124,17,122
15,132,55,130,56,143,16,145
134,130,242,130,242,144,134,144
17,150,528,150,528,166,17,166
17,165,365,165,365,182,17,182
17,197,113,199,113,217,17,215
16,218,198,220,198,236,15,234
462,220,506,220,506,233,462,233
52,237,154,237,154,252,52,252
16,252,237,254,237,270,15,267
462,254,506,254,506,268,462,268
52,269,160,272,159,287,51,285
16,286,181,289,181,304,15,301
464,289,506,289,506,301,464,301
52,305,158,305,158,321,52,321
16,322,229,324,229,338,15,336
462,324,506,324,506,337,462,337
52,341,154,341,154,356,52,356
16,355,200,357,199,373,15,371
462,357,505,357,505,370,462,370
51,374,159,374,159,390,51,390
13,602,65,602,65,617,13,617
357,602,512,602,512,618,357,618
16,625,96,625,96,640,16,640
374,625,498,626,498,640,374,638
361,736,458,736,458,752,361,752
16,751,202,753,202,768,15,767
