420,12,525,12,525,25,420,25
13,14,169,14,169,28,13,28
413,28,525,28,525,41,413,41
14,30,166,30,166,46,14,46
382,42,528,44,527,57,382,56
13,50,162,50,162,65,13,65
213,56,332,56,332,76,213,76
14,84,139,83,140,98,14,100
293,84,461,84,461,98,293,98
14,107,130,107,130,122,14,122
98,129,356,129,356,145,98,145
14,130,54,130,54,142,14,142
14,148,528,148,528,165,14,165
14,164,529,164,529,181,14,181
14,181,297,181,297,196,14,196
16,211,112,214,111,231,15,227
14,233,237,233,237,248,14,248
461,233,505,233,505,245,461,245
49,249,182,249,182,266,49,266
14,268,210,268,210,282,14,282
461,268,505,268,505,280,461,280
50,283,188,285,187,301,50,299
13,299,228,301,227,317,13,314
461,301,505,301,505,314,461,314
49,318,266,318,266,336,49,336
14,334,178,337,178,352,14,349
461,337,505,337,505,349,461,349
49,353,156,353,156,369,49,369
13,370,280,372,279,388,13,386
461,372,505,372,505,384,461,384
50,387,250,389,250,405,50,403
12,590,64,590,64,605,12,605
354,590,509,590,509,606,354,606
13,613,93,613,93,628,13,628
372,612,497,613,497,628,371,626
20,656,305,656,305,673,20,673
12,673,68,673,68,688,12,688
358,734,458,734,458,750,358,750
13,752,202,752,202,768,13,768
